SKU,Type,Name,expected_filename,status,actual_filename,recommended_url
CMH,simple,"Columbia 18"" Closet Monster Flat Box Handle",columbia-18-inch-closet-monster-flat-box-handle-CMH-02.webp,ambiguous_sku_suffix,columbia-18-closet-monster-flat-box-handle-CMH-02.webp|columbia-18-inch-closet-monster-flat-box-hand-CMH-02.webp,
CMT,simple,Compound Tubes,columbia-compound-tubes-CMT-01.webp,unmatched,,
CMT,simple,Compound Tubes,columbia-compound-tubes-CMT-02.webp,unmatched,,
CMT,simple,Compound Tubes,columbia-compound-tubes-CMT-03.webp,unmatched,,
COBCR,simple,Columbia Outside Corner Roller,columbia-outside-corner-roller-COBCR-01.webp,unmatched,,
COBCR,simple,Columbia Outside Corner Roller,columbia-outside-corner-roller-COBCR-02.webp,unmatched,,
COBCRE,simple,European/Micro Outside Corner Roller,columbia-european-micro-outside-corner-roller-COBCRE-01.webp,unmatched,,
COBCRW,simple,Columbia Wide Outside Corner Roller,columbia-wide-outside-corner-roller-COBCRW-01.webp,unmatched,,
COBCRW,simple,Columbia Wide Outside Corner Roller,columbia-wide-outside-corner-roller-COBCRW-02.webp,unmatched,,
COBCRW,simple,Columbia Wide Outside Corner Roller,columbia-wide-outside-corner-roller-COBCRW-03.webp,unmatched,,
COL-AH,variable,Columbia Anglehead,columbia-2-5-inch-anglehead-25AH-01.webp,sku_suffix,columbia-anglehead-COL-AH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-anglehead-COL-AH-01.webp
COL-AH,variable,Columbia Anglehead,columbia-2-inch-anglehead-2AH-01.webp,sku_suffix,columbia-anglehead-COL-AH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-anglehead-COL-AH-01.webp
COL-AH,variable,Columbia Anglehead,columbia-3-5-inch-anglehead-35AH-01.webp,sku_suffix,columbia-anglehead-COL-AH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-anglehead-COL-AH-01.webp
COL-AH,variable,Columbia Anglehead,columbia-3-inch-anglehead-3AH-01.webp,sku_suffix,columbia-anglehead-COL-AH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-anglehead-COL-AH-01.webp
25AH,variation,"Columbia 2.5"" Anglehead",columbia-2-5-inch-anglehead-25AH-01.webp,unmatched,,
2AH,variation,"Columbia 2"" Anglehead",columbia-2-inch-anglehead-2AH-01.webp,sku_suffix,columbia-2-anglehead-2AH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-2-anglehead-2AH-01.webp
35AH,variation,"Columbia 3.5"" Anglehead",columbia-3-5-inch-anglehead-35AH-01.webp,sku_suffix,columbia-3-5-anglehead-35AH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-3-5-anglehead-35AH-01.webp
3AH,variation,"Columbia 3"" Anglehead",columbia-3-inch-anglehead-3AH-01.webp,sku_suffix,columbia-3-anglehead-3AH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-3-anglehead-3AH-01.webp
COL-AHBLADE,variable,Columbia Angle Head Carbide Blade,columbia-2-inch-angle-head-carbide-blade-AH32-01.webp,sku_suffix,columbia-angle-head-carbide-blade-COL-AHBLADE-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-angle-head-carbide-blade-COL-AHBLADE-01.webp
COL-AHBLADE,variable,Columbia Angle Head Carbide Blade,columbia-2-5-inch-angle-head-carbide-blade-AH325-01.webp,sku_suffix,columbia-angle-head-carbide-blade-COL-AHBLADE-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-angle-head-carbide-blade-COL-AHBLADE-01.webp
COL-AHBLADE,variable,Columbia Angle Head Carbide Blade,columbia-3-inch-angle-head-carbide-blade-AH33-01.webp,sku_suffix,columbia-angle-head-carbide-blade-COL-AHBLADE-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-angle-head-carbide-blade-COL-AHBLADE-01.webp
COL-AHBLADE,variable,Columbia Angle Head Carbide Blade,columbia-3-5-inch-angle-head-carbide-blade-AH335-01.webp,sku_suffix,columbia-angle-head-carbide-blade-COL-AHBLADE-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-angle-head-carbide-blade-COL-AHBLADE-01.webp
AH32,variation,"Columbia 2"" Angle Head Carbide Blade",columbia-2-inch-angle-head-carbide-blade-AH32-01.webp,unmatched,,
AH325,variation,"Columbia 2.5"" Angle Head Carbide Blade",columbia-2-5-inch-angle-head-carbide-blade-AH325-01.webp,sku_suffix,columbia-2-5-angle-head-carbide-blade-AH325-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-2-5-angle-head-carbide-blade-AH325-01.webp
AH33,variation,"Columbia 3"" Angle Head Carbide Blade",columbia-3-inch-angle-head-carbide-blade-AH33-01.webp,sku_suffix,columbia-3-angle-head-carbide-blade-AH33-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-3-angle-head-carbide-blade-AH33-01.webp
AH335,variation,"Columbia 3.5"" Angle Head Carbide Blade",columbia-3-5-inch-angle-head-carbide-blade-AH335-01.webp,sku_suffix,columbia-3-5-angle-head-carbide-blade-AH335-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-3-5-angle-head-carbide-blade-AH335-01.webp
COL-AHRBK,variable,Columbia Anglehead Blade Maintenance Kit,columbia-2-inch-anglehead-blade-maintenance-kit-AHRBK2-01.webp,sku_suffix,columbia-anglehead-blade-maintenance-kit-COL-AHRBK-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-anglehead-blade-maintenance-kit-COL-AHRBK-01.webp
COL-AHRBK,variable,Columbia Anglehead Blade Maintenance Kit,columbia-2-5-inch-anglehead-blade-maintenance-kit-AHRBK25-01.webp,sku_suffix,columbia-anglehead-blade-maintenance-kit-COL-AHRBK-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-anglehead-blade-maintenance-kit-COL-AHRBK-01.webp
COL-AHRBK,variable,Columbia Anglehead Blade Maintenance Kit,columbia-3-inch-anglehead-blade-maintenance-kit-AHRBK3-01.webp,sku_suffix,columbia-anglehead-blade-maintenance-kit-COL-AHRBK-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-anglehead-blade-maintenance-kit-COL-AHRBK-01.webp
COL-AHRBK,variable,Columbia Anglehead Blade Maintenance Kit,columbia-3-5-inch-anglehead-blade-maintenance-kit-AHRBK35-01.webp,sku_suffix,columbia-anglehead-blade-maintenance-kit-COL-AHRBK-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-anglehead-blade-maintenance-kit-COL-AHRBK-01.webp
AHRBK2,variation,"Columbia 2"" Anglehead Blade Maintenance Kit",columbia-2-inch-anglehead-blade-maintenance-kit-AHRBK2-01.webp,sku_suffix,columbia-2-inch-anglehead-blade-maintenance-k-AHRBK2-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-2-inch-anglehead-blade-maintenance-k-AHRBK2-01.webp
AHRBK25,variation,"Columbia 2.5"" Anglehead Blade Maintenance Kit",columbia-2-5-inch-anglehead-blade-maintenance-kit-AHRBK25-01.webp,ambiguous_sku_suffix,columbia-2-5-anglehead-blade-maintenance-kit-AHRBK25-01.webp|columbia-2-5-inch-anglehead-blade-maintenance-AHRBK25-01.webp,
AHRBK3,variation,"Columbia 3"" Anglehead Blade Maintenance Kit",columbia-3-inch-anglehead-blade-maintenance-kit-AHRBK3-01.webp,ambiguous_sku_suffix,columbia-3-anglehead-blade-maintenance-kit-AHRBK3-01.webp|columbia-3-inch-anglehead-blade-maintenance-k-AHRBK3-01.webp,
AHRBK35,variation,"Columbia 3.5"" Anglehead Blade Maintenance Kit",columbia-3-5-inch-anglehead-blade-maintenance-kit-AHRBK35-01.webp,ambiguous_sku_suffix,columbia-3-5-anglehead-blade-maintenance-kit-AHRBK35-01.webp|columbia-3-5-inch-anglehead-blade-maintenance-AHRBK35-01.webp,
COL-AHSPRING,variable,Columbia Angle Head Frame Tension Spring,columbia-2-inch-angle-head-frame-tension-spring-AH72-01.webp,sku_suffix,columbia-angle-head-frame-tension-spring-COL-AHSPRING-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-angle-head-frame-tension-spring-COL-AHSPRING-01.webp
COL-AHSPRING,variable,Columbia Angle Head Frame Tension Spring,columbia-2-5-inch-angle-head-frame-tension-spring-AH725-01.webp,sku_suffix,columbia-angle-head-frame-tension-spring-COL-AHSPRING-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-angle-head-frame-tension-spring-COL-AHSPRING-01.webp
COL-AHSPRING,variable,Columbia Angle Head Frame Tension Spring,columbia-3-inch-angle-head-tension-spring-AH73-01.webp,sku_suffix,columbia-angle-head-frame-tension-spring-COL-AHSPRING-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-angle-head-frame-tension-spring-COL-AHSPRING-01.webp
AH72,variation,"Columbia 2"" Angle Head Frame Tension Spring",columbia-2-inch-angle-head-frame-tension-spring-AH72-01.webp,sku_suffix,columbia-2-inch-angle-head-frame-tension-spri-AH72-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-2-inch-angle-head-frame-tension-spri-AH72-01.webp
AH725,variation,"Columbia 2.5"" Angle Head Frame Tension Spring",columbia-2-5-inch-angle-head-frame-tension-spring-AH725-01.webp,ambiguous_sku_suffix,columbia-2-5-angle-head-frame-tension-spring-AH725-01.webp|columbia-2-5-inch-angle-head-frame-tension-sp-AH725-01.webp,
AH73,variation,"Columbia 3"" Angle Head Tension Spring",columbia-3-inch-angle-head-tension-spring-AH73-01.webp,sku_suffix,columbia-3-angle-head-tension-spring-AH73-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-3-angle-head-tension-spring-AH73-01.webp
AH735,variation,"Columbia 3.5"" Angle Head Frame Tension Spring",columbia-3-inch-angle-head-tension-spring-AH73-01.webp,sku_suffix,columbia-3-angle-head-tension-spring-AH73-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-3-angle-head-tension-spring-AH73-01.webp
COL-BBH,variable,Columbia 180-Grip Bent Flat Box Handle,columbia-36-inch-180-grip-bent-flat-box-handle-3BBH-01.webp,sku_suffix,columbia-180-grip-bent-flat-box-handle-COL-BBH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-180-grip-bent-flat-box-handle-COL-BBH-01.webp
COL-BBH,variable,Columbia 180-Grip Bent Flat Box Handle,columbia-42-inch-180-grip-bent-flat-box-handle-42BBH-01.webp,sku_suffix,columbia-180-grip-bent-flat-box-handle-COL-BBH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-180-grip-bent-flat-box-handle-COL-BBH-01.webp
COL-BBH,variable,Columbia 180-Grip Bent Flat Box Handle,columbia-48-inch-180-grip-bent-flat-box-handle-4BBH-01.webp,sku_suffix,columbia-180-grip-bent-flat-box-handle-COL-BBH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-180-grip-bent-flat-box-handle-COL-BBH-01.webp
COL-BBH,variable,Columbia 180-Grip Bent Flat Box Handle,columbia-60-inch-180-grip-bent-flat-box-handle-5BBH-01.webp,sku_suffix,columbia-180-grip-bent-flat-box-handle-COL-BBH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-180-grip-bent-flat-box-handle-COL-BBH-01.webp
COL-BBH,variable,Columbia 180-Grip Bent Flat Box Handle,columbia-72-inch-180-grip-bent-flat-box-handle-6BBH-01.webp,sku_suffix,columbia-180-grip-bent-flat-box-handle-COL-BBH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-180-grip-bent-flat-box-handle-COL-BBH-01.webp
3BBH,variation,"Columbia 36"" 180-Grip Bent Flat Box Handle",columbia-36-inch-180-grip-bent-flat-box-handle-3BBH-01.webp,sku_suffix,columbia-36-inch-180-grip-bent-flat-box-handl-3BBH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-36-inch-180-grip-bent-flat-box-handl-3BBH-01.webp
42BBH,variation,"Columbia 42"" 180-Grip Bent Flat Box Handle",columbia-42-inch-180-grip-bent-flat-box-handle-42BBH-01.webp,ambiguous_sku_suffix,columbia-42-180-grip-bent-flat-box-handle-42BBH-01.webp|columbia-42-inch-180-grip-bent-flat-box-handl-42BBH-01.webp,
4BBH,variation,"Columbia 48"" 180-Grip Bent Flat Box Handle",columbia-48-inch-180-grip-bent-flat-box-handle-4BBH-01.webp,ambiguous_sku_suffix,columbia-48-180-grip-bent-flat-box-handle-4BBH-01.webp|columbia-48-inch-180-grip-bent-flat-box-handl-4BBH-01.webp,
5BBH,variation,"Columbia 60"" 180-Grip Bent Flat Box Handle",columbia-60-inch-180-grip-bent-flat-box-handle-5BBH-01.webp,ambiguous_sku_suffix,columbia-60-180-grip-bent-flat-box-handle-5BBH-01.webp|columbia-60-inch-180-grip-bent-flat-box-handl-5BBH-01.webp,
6BBH,variation,"Columbia 72"" 180-Grip Bent Flat Box Handle",columbia-72-inch-180-grip-bent-flat-box-handle-6BBH-01.webp,ambiguous_sku_suffix,columbia-72-180-grip-bent-flat-box-handle-6BBH-01.webp|columbia-72-inch-180-grip-bent-flat-box-handl-6BBH-01.webp,
COL-BH,variable,Columbia 180-Grip Flat Box Handle,columbia-36-inch-180-grip-flat-box-handle-3BH-01.webp,sku_suffix,columbia-180-grip-flat-box-handle-COL-BH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-180-grip-flat-box-handle-COL-BH-01.webp
COL-BH,variable,Columbia 180-Grip Flat Box Handle,columbia-42-inch-180-grip-flat-box-handle-42BH-01.webp,sku_suffix,columbia-180-grip-flat-box-handle-COL-BH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-180-grip-flat-box-handle-COL-BH-01.webp
COL-BH,variable,Columbia 180-Grip Flat Box Handle,columbia-48-inch-180-grip-flat-box-handle-4BH-01.webp,sku_suffix,columbia-180-grip-flat-box-handle-COL-BH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-180-grip-flat-box-handle-COL-BH-01.webp
COL-BH,variable,Columbia 180-Grip Flat Box Handle,columbia-60-inch-180-grip-flat-box-handle-5BH-01.webp,sku_suffix,columbia-180-grip-flat-box-handle-COL-BH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-180-grip-flat-box-handle-COL-BH-01.webp
COL-BH,variable,Columbia 180-Grip Flat Box Handle,columbia-72-inch-180-grip-featherweight-flat-box-handl-6BH-01.webp,sku_suffix,columbia-180-grip-flat-box-handle-COL-BH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-180-grip-flat-box-handle-COL-BH-01.webp
3BH,variation,"Columbia 36"" 180-Grip Flat Box Handle",columbia-36-inch-180-grip-flat-box-handle-3BH-01.webp,unmatched,,
42BH,variation,"Columbia 42"" 180-Grip Flat Box Handle",columbia-42-inch-180-grip-flat-box-handle-42BH-01.webp,sku_suffix,columbia-42-180-grip-flat-box-handle-42BH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-42-180-grip-flat-box-handle-42BH-01.webp
4BH,variation,"Columbia 48"" 180-Grip Flat Box Handle",columbia-48-inch-180-grip-flat-box-handle-4BH-01.webp,sku_suffix,columbia-48-180-grip-flat-box-handle-4BH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-48-180-grip-flat-box-handle-4BH-01.webp
5BH,variation,"Columbia 60"" 180-Grip Flat Box Handle",columbia-60-inch-180-grip-flat-box-handle-5BH-01.webp,sku_suffix,columbia-60-180-grip-flat-box-handle-5BH-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-60-180-grip-flat-box-handle-5BH-01.webp
6BH,variation,"Columbia 72"" 180-Grip Featherweight Flat Box Handle",columbia-72-inch-180-grip-featherweight-flat-box-handl-6BH-01.webp,ambiguous_sku_suffix,columbia-72-180-grip-featherweight-flat-box-handle-6BH-01.webp|columbia-72-inch-180-grip-featherweight-flat-6BH-01.webp,
COL-CFB,variable,Columbia Throttle Box,columbia-7-inch-throttle-box-7CFB-01.webp,sku_suffix,columbia-throttle-box-COL-CFB-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-throttle-box-COL-CFB-01.webp
COL-CFB,variable,Columbia Throttle Box,columbia-8-inch-throttle-box-8CFB-01.webp,sku_suffix,columbia-throttle-box-COL-CFB-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-throttle-box-COL-CFB-01.webp
7CFB,variation,"Columbia 7"" Throttle Box",columbia-7-inch-throttle-box-7CFB-01.webp,unmatched,,
8CFB,variation,"Columbia 8"" Throttle Box",columbia-8-inch-throttle-box-8CFB-01.webp,sku_suffix,columbia-8-throttle-box-8CFB-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-8-throttle-box-8CFB-01.webp
COL-CLT,variable,Columbia Cam Lock Tube,columbia-cam-lock-tube-CLT-01.webp,unmatched,,
COL-CLT,variable,Columbia Cam Lock Tube,columbia-32-inch-cam-lock-tube-CLT32-01.webp,sku_suffix,columbia-32-cam-lock-tube-CLT32-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-32-cam-lock-tube-CLT32-01.webp
COL-CLT,variable,Columbia Cam Lock Tube,columbia-42-inch-cam-lock-tube-CLT42-01.webp,sku_suffix,columbia-42-cam-lock-tube-CLT42-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-42-cam-lock-tube-CLT42-01.webp
COL-CLT,variable,Columbia Cam Lock Tube,columbia-55-inch-cam-lock-tube-CLT55-01.webp,sku_suffix,columbia-55-cam-lock-tube-CLT55-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-55-cam-lock-tube-CLT55-01.webp
CLT24,variation,"Columbia 24"" Cam Lock Tube",columbia-cam-lock-tube-CLT-01.webp,unmatched,,
CLT32,variation,"Columbia 32"" Cam Lock Tube",columbia-32-inch-cam-lock-tube-CLT32-01.webp,sku_suffix,columbia-32-cam-lock-tube-CLT32-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-32-cam-lock-tube-CLT32-01.webp
CLT42,variation,"Columbia 42"" Cam Lock Tube",columbia-42-inch-cam-lock-tube-CLT42-01.webp,sku_suffix,columbia-42-cam-lock-tube-CLT42-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-42-cam-lock-tube-CLT42-01.webp
CLT55,variation,"Columbia 55"" Cam Lock Tube",columbia-55-inch-cam-lock-tube-CLT55-01.webp,sku_suffix,columbia-55-cam-lock-tube-CLT55-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-55-cam-lock-tube-CLT55-01.webp
COL-CMPX6,variable,Columbia Stainless Steel Mud Pan,columbia-12-inch-stainless-steel-mud-pan-C12MPX6-01.webp,sku_suffix,columbia-stainless-steel-mud-pan-COL-CMPX6-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-stainless-steel-mud-pan-COL-CMPX6-01.webp
COL-CMPX6,variable,Columbia Stainless Steel Mud Pan,columbia-14-inch-stainless-steel-mud-pan-C14MPX6-01.webp,sku_suffix,columbia-stainless-steel-mud-pan-COL-CMPX6-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-stainless-steel-mud-pan-COL-CMPX6-01.webp
COL-CMPX6,variable,Columbia Stainless Steel Mud Pan,columbia-16-inch-stainless-steel-mud-pan-C16MPX6-01.webp,sku_suffix,columbia-stainless-steel-mud-pan-COL-CMPX6-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-stainless-steel-mud-pan-COL-CMPX6-01.webp
C12MPX6,variation,"Columbia 12"" Stainless Steel Mud Pan",columbia-12-inch-stainless-steel-mud-pan-C12MPX6-01.webp,unmatched,,
C14MPX6,variation,"Columbia 14"" Stainless Steel Mud Pan",columbia-14-inch-stainless-steel-mud-pan-C14MPX6-01.webp,sku_suffix,columbia-14-stainless-steel-mud-pan-C14MPX6-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-14-stainless-steel-mud-pan-C14MPX6-01.webp
C16MPX6,variation,"Columbia 16"" Stainless Steel Mud Pan",columbia-16-inch-stainless-steel-mud-pan-C16MPX6-01.webp,unmatched,,
COL-CMT,variable,Columbia Compound Mud Tube,columbia-compound-tubes-CMT-01.webp,unmatched,,
COL-CMT,variable,Columbia Compound Mud Tube,columbia-32-inch-compound-mud-tube-CMT32-01.webp,sku_suffix,columbia-32-compound-mud-tube-CMT32-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-32-compound-mud-tube-CMT32-01.webp
COL-CMT,variable,Columbia Compound Mud Tube,columbia-42-inch-compound-mud-tube-CMT42-01.webp,sku_suffix,columbia-42-compound-mud-tube-CMT42-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-42-compound-mud-tube-CMT42-01.webp
COL-CMT,variable,Columbia Compound Mud Tube,columbia-55-inch-compound-mud-tube-CMT55-01.webp,sku_suffix,columbia-55-compound-mud-tube-CMT55-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-55-compound-mud-tube-CMT55-01.webp
CMT24,variation,"Columbia 24"" Compound Mud Tube",columbia-compound-tubes-CMT-01.webp,unmatched,,
CMT32,variation,"Columbia 32"" Compound Mud Tube",columbia-32-inch-compound-mud-tube-CMT32-01.webp,sku_suffix,columbia-32-compound-mud-tube-CMT32-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-32-compound-mud-tube-CMT32-01.webp
CMT42,variation,"Columbia 42"" Compound Mud Tube",columbia-42-inch-compound-mud-tube-CMT42-01.webp,sku_suffix,columbia-42-compound-mud-tube-CMT42-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-42-compound-mud-tube-CMT42-01.webp
CMT55,variation,"Columbia 55"" Compound Mud Tube",columbia-55-inch-compound-mud-tube-CMT55-01.webp,sku_suffix,columbia-55-compound-mud-tube-CMT55-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-55-compound-mud-tube-CMT55-01.webp
COL-CSF,variable,Columbia Combo Flusher,columbia-2-5-inch-combo-flusher-25CSF-01.webp,sku_suffix,columbia-combo-flusher-COL-CSF-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-combo-flusher-COL-CSF-01.webp
COL-CSF,variable,Columbia Combo Flusher,columbia-3-5-inch-combo-flusher-35CSF-01.webp,sku_suffix,columbia-combo-flusher-COL-CSF-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-combo-flusher-COL-CSF-01.webp
COL-CSF,variable,Columbia Combo Flusher,columbia-3-inch-combo-flusher-3CSF-01.webp,sku_suffix,columbia-combo-flusher-COL-CSF-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-combo-flusher-COL-CSF-01.webp
25CSF,variation,"Columbia 2.5"" Combo Flusher",columbia-2-5-inch-combo-flusher-25CSF-01.webp,unmatched,,
35CSF,variation,"Columbia 3.5"" Combo Flusher",columbia-3-5-inch-combo-flusher-35CSF-01.webp,sku_suffix,columbia-3-5-combo-flusher-35CSF-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-3-5-combo-flusher-35CSF-01.webp
3CSF,variation,"Columbia 3"" Combo Flusher",columbia-3-inch-combo-flusher-3CSF-01.webp,sku_suffix,columbia-3-combo-flusher-3CSF-01.webp,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-3-combo-flusher-3CSF-01.webp
