normalized_sku,match_status,tsw_sku,tsw_brand,tsw_name,tsw_images,tsw_image_ok,wc_sku,wc_type,wc_parent_sku,wc_brand,wc_name,wc_categories,wc_price,wc_in_stock,wc_published,wc_slug,wc_images,wc_last_audited,flag_name_mismatch,flag_brand_mismatch,flag_tsw_bad_image,flag_wc_missing_image,flag_tsw_missing_image,flag_wc_not_published,flag_wc_no_price,flag_wc_out_of_stock,notes
7524,WC_ONLY,,,,,,7524,simple,,Level 5,Level5 Mega Box Right Side Plate,Drywall Finishing Tools > Level 5 > Parts,75.0,1,1,level-5-mega-box-right-side-plate,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7544,WC_ONLY,,,,,,7544,simple,,Level 5,Level5 4in CF Left Frame,Drywall Finishing Tools > Level 5 > Parts,100.0,1,1,level-5-4in-cf-left-frame,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7545,WC_ONLY,,,,,,7545,simple,,Level 5,Level5 4in Right Frame,Drywall Finishing Tools > Level 5 > Parts,100.0,1,1,level-5-4in-right-frame,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7546,WC_ONLY,,,,,,7546,simple,,Level 5,Level5 4in CF Body,Drywall Finishing Tools > Level 5 > Parts,,1,1,level-5-4in-cf-body,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
7550,WC_ONLY,,,,,,7550,simple,,Level 5,Level5 Wrench,Drywall Finishing Tools > Level 5 > Parts,5.39,1,1,level-5-wrench,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7551,WC_ONLY,,,,,,7551,simple,,Level 5,Level5 Screw,Drywall Finishing Tools > Level 5 > Parts,0.89,1,1,level-5-screw,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7552,WC_ONLY,,,,,,7552,simple,,Level 5,Level5 14in Blade Holder Bracket,Drywall Finishing Tools > Level 5 > Parts,5.5,1,1,level-5-14in-blade-holder-bracket,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7553,WC_ONLY,,,,,,7553,simple,,Level 5,Level5 Black Plastic Washer (Link),Drywall Finishing Tools > Level 5 > Parts,3.14,1,1,level-5-black-plastic-washer-link,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7554,WC_ONLY,,,,,,7554,simple,,Level 5,Level5 Wrench Bracket,Drywall Finishing Tools > Level 5 > Parts,5.0,1,1,level-5-wrench-bracket,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7555,WC_ONLY,,,,,,7555,simple,,Level 5,Level5 Metal Link Washer,Drywall Finishing Tools > Level 5 > Parts,1.79,1,1,level-5-metal-link-washer,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7556,WC_ONLY,,,,,,7556,simple,,Level 5,Level5 Metal Washer,Drywall Finishing Tools > Level 5 > Parts,1.79,1,1,level-5-metal-washer,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7557,WC_ONLY,,,,,,7557,simple,,Level 5,Level5 Foot Valve Spacer,Drywall Finishing Tools > Level 5 > Parts,7.19,1,1,level-5-foot-valve-spacer,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7558,WC_ONLY,,,,,,7558,simple,,Level 5,Level5 Screw,Drywall Finishing Tools > Level 5 > Parts,0.89,1,1,level-5-screw,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7580,WC_ONLY,,,,,,7580,simple,,Level 5,Level5 7in Mega Flat Box Front Plate,Drywall Finishing Tools > Level 5 > Parts,75.0,1,1,level-5-7in-mega-flat-box-front-plate,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7581,WC_ONLY,,,,,,7581,simple,,Level 5,Level5 10in Mega Flat Box Front Plate,Drywall Finishing Tools > Level 5 > Parts,85.0,1,1,level-5-10in-mega-flat-box-front-plate,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7582,WC_ONLY,,,,,,7582,simple,,Level 5,Level5 12in Mega Flat Box Front Plate,Drywall Finishing Tools > Level 5 > Parts,95.0,1,1,level-5-12in-mega-flat-box-front-plate,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
762011,TSW_ONLY,762011,TapeTech,"Foot Valve, Universal",https://s3.amazonaws.com/tswfastcomfiles/product/TTT762011_M.jpg,False,,,,,,,,,,,,,False,False,True,False,False,False,False,False,TSW image uses old S3 bucket; not in WC catalog
7621,WC_ONLY,,,,,,7621,simple,,Level 5,Level5 Pin,Drywall Finishing Tools > Level 5 > Parts,20.69,1,1,level-5-pin,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7622,WC_ONLY,,,,,,7622,simple,,Level 5,Level5 Quick Release Pin,Drywall Finishing Tools > Level 5 > Parts,20.24,1,1,level-5-quick-release-pin,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7625,WC_ONLY,,,,,,7625,simple,,Level 5,Level5 8 - 32 x 3/16 BH Screw,Drywall Finishing Tools > Level 5 > Parts,1.79,1,1,level-5-8-32-x-3-16-bh-screw,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7628,WC_ONLY,,,,,,7628,simple,,Level 5,Level5 4 - 40 x 3/8 FH Screw,Drywall Finishing Tools > Level 5 > Parts,1.0,1,1,level-5-4-40-x-3-8-fh-screw,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7630,WC_ONLY,,,,,,7630,simple,,Level 5,Level5 Hinged Flat Box Plastic Washer,Drywall Finishing Tools > Level 5 > Parts,1.0,1,1,level-5-hinged-flat-box-plastic-washer,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7633,WC_ONLY,,,,,,7633,simple,,Level 5,Level5 Pump O - Ring,Drywall Finishing Tools > Level 5 > Parts,3.14,1,1,level-5-pump-o-ring,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7642,WC_ONLY,,,,,,7642,simple,,Level 5,Level5 10 - 32 X 5/8 RHMS,Drywall Finishing Tools > Level 5 > Parts,1.0,1,1,level-5-10-32-x-5-8-rhms,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
76TT,IN_BOTH,76TT,TapeTech,TapeTech EasyClean Loading Pump,https://s3.amazonaws.com/gmscom/master/media-common/product/TTT76TT_M.jpg,True,76TT,simple,,TapeTech,TapeTech EasyClean® Loading Pump,Drywall Finishing Tools > TapeTech > Mud Pans & Pumps,,1,1,tapetech-easyclean-loading-pump,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-2.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-3.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-4.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-easyclean-loading-pump-76TT-5.webp,2026-05-07,True,False,False,False,False,False,True,False,name differs; WC no price
76TT-W-90T,WC_ONLY,,,,,,76TT-W-90T,simple,,TapeTech,TapeTech EasyClean® Loading Pump with Box Filler,Drywall Finishing Tools > TapeTech > Mud Pans & Pumps,,1,1,tapetech-easyclean-loading-pump-with-box-filler,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
76XLTT,WC_ONLY,,,,,,76XLTT,simple,,TapeTech,TapeTech XL EasyClean® Loading Pump,Drywall Finishing Tools > TapeTech > Mud Pans & Pumps,,1,1,tapetech-xl-easyclean-loading-pump,https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-xl-easyclean-loading-pump-76XLTT-1.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-xl-easyclean-loading-pump-76XLTT-2.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-xl-easyclean-loading-pump-76XLTT-3.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-xl-easyclean-loading-pump-76XLTT-4.webp | https://www.drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech-xl-easyclean-loading-pump-76XLTT-5.webp,2026-05-07,False,False,False,False,False,False,True,False,not in TSW catalog
7700,WC_ONLY,,,,,,7700,simple,,Level 5,Level5 32in Red Ext. Handle Tube,Drywall Finishing Tools > Level 5 > Parts,,1,1,level-5-32in-red-ext-handle-tube,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
7701,WC_ONLY,,,,,,7701,simple,,Level 5,Level5 42in Red Ext. Handle Tube,Drywall Finishing Tools > Level 5 > Parts,,1,1,level-5-42in-red-ext-handle-tube,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
7702,WC_ONLY,,,,,,7702,simple,,Level 5,Level5 62in Red Ext. Handle Tube,Drywall Finishing Tools > Level 5 > Parts,,1,1,level-5-62in-red-ext-handle-tube,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
7725,WC_ONLY,,,,,,7725,simple,,Level 5,Level5 2in Facing,Drywall Finishing Tools > Level 5 > Parts,14.0,1,1,level-5-2in-facing,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7726,WC_ONLY,,,,,,7726,simple,,Level 5,Level5 2in Hinge Block,Drywall Finishing Tools > Level 5 > Parts,21.0,1,1,level-5-2in-hinge-block,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7727,WC_ONLY,,,,,,7727,simple,,Level 5,Level5 2in Wiper,Drywall Finishing Tools > Level 5 > Parts,23.39,1,1,level-5-2in-wiper,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7728,WC_ONLY,,,,,,7728,simple,,Level 5,Level5 2in Insert,Drywall Finishing Tools > Level 5 > Parts,4.0,1,1,level-5-2in-insert,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7729,WC_ONLY,,,,,,7729,simple,,Level 5,Level5 2in Press Plate Assembly,Drywall Finishing Tools > Level 5 > Parts,90.0,1,1,level-5-2in-press-plate-assembly,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7738,WC_ONLY,,,,,,7738,simple,,Level 5,Level5 Pump Handle,Drywall Finishing Tools > Level 5 > Parts,,1,1,level-5-pump-handle,,2026-05-07,False,False,False,True,False,False,True,False,WC has no image; not in TSW catalog
7740,WC_ONLY,,,,,,7740,simple,,Level 5,Level5 CF Lock Clip Spring,Drywall Finishing Tools > Level 5 > Parts,1.79,1,1,level-5-cf-lock-clip-spring,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7741,WC_ONLY,,,,,,7741,simple,,Level 5,Level5 CF Ball Locking Clip,Drywall Finishing Tools > Level 5 > Parts,23.39,1,1,level-5-cf-ball-locking-clip,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7742,WC_ONLY,,,,,,7742,simple,,Level 5,Level5 CF Locking Clip Tab,Drywall Finishing Tools > Level 5 > Parts,15.29,1,1,level-5-cf-locking-clip-tab,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7792,WC_ONLY,,,,,,7792,simple,,Level 5,Level5 Latch,Drywall Finishing Tools > Level 5 > Parts,4.75,1,1,level-5-latch,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7793,WC_ONLY,,,,,,7793,simple,,Level 5,Level5 Shoulder Screw,Drywall Finishing Tools > Level 5 > Parts,5.0,1,1,level-5-shoulder-screw,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7798,WC_ONLY,,,,,,7798,simple,,Level 5,Level5 Spring Washer,Drywall Finishing Tools > Level 5 > Parts,1.0,1,1,level-5-spring-washer,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7849,WC_ONLY,,,,,,7849,simple,,Level 5,Level5 Nut Block,Drywall Finishing Tools > Level 5 > Parts,3.0,1,1,level-5-nut-block,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7850,WC_ONLY,,,,,,7850,simple,,Level 5,Level5 Pressure Plate Tab,Drywall Finishing Tools > Level 5 > Parts,4.0,1,1,level-5-pressure-plate-tab,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7851,WC_ONLY,,,,,,7851,simple,,Level 5,Level5 2in Body Assembly,Drywall Finishing Tools > Level 5 > Parts,75.0,1,1,level-5-2in-body-assembly,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7910,WC_ONLY,,,,,,7910,simple,,Level 5,Level5 Cone Assembly w/Ball,Drywall Finishing Tools > Level 5 > Parts,81.44,1,1,level-5-cone-assembly-w-ball,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7911,WC_ONLY,,,,,,7911,simple,,Level 5,Level5 Cone O'Ring,Drywall Finishing Tools > Level 5 > Parts,3.14,1,1,level-5-cone-o-ring,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7912,WC_ONLY,,,,,,7912,simple,,Level 5,Level5 Screw (#3),Drywall Finishing Tools > Level 5 > Parts,1.79,1,1,level-5-screw-3,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7913,WC_ONLY,,,,,,7913,simple,,Level 5,Level5 Metal Band,Drywall Finishing Tools > Level 5 > Parts,16.64,1,1,level-5-metal-band,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7914,WC_ONLY,,,,,,7914,simple,,Level 5,Level5 Latch,Drywall Finishing Tools > Level 5 > Parts,12.0,1,1,level-5-latch,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7915,WC_ONLY,,,,,,7915,simple,,Level 5,Level5 Screw (#6),Drywall Finishing Tools > Level 5 > Parts,1.0,1,1,level-5-screw-6,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7916,WC_ONLY,,,,,,7916,simple,,Level 5,Level5 Band Connector,Drywall Finishing Tools > Level 5 > Parts,12.0,1,1,level-5-band-connector,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7917,WC_ONLY,,,,,,7917,simple,,Level 5,Level5 Outer Tube,Drywall Finishing Tools > Level 5 > Parts,115.0,1,1,level-5-outer-tube,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7918,WC_ONLY,,,,,,7918,simple,,Level 5,Level5 Stopper O'Ring,Drywall Finishing Tools > Level 5 > Parts,5.84,1,1,level-5-stopper-o-ring,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7919,WC_ONLY,,,,,,7919,simple,,Level 5,Level5 Bottm Cap,Drywall Finishing Tools > Level 5 > Parts,17.0,1,1,level-5-bottm-cap,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7920,WC_ONLY,,,,,,7920,simple,,Level 5,Level5 Plunger Cup Bolt,Drywall Finishing Tools > Level 5 > Parts,4.0,1,1,level-5-plunger-cup-bolt,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7921,WC_ONLY,,,,,,7921,simple,,Level 5,Level5 Metal Washer,Drywall Finishing Tools > Level 5 > Parts,3.0,1,1,level-5-metal-washer,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7922,WC_ONLY,,,,,,7922,simple,,Level 5,Level5 Plunger Cup,Drywall Finishing Tools > Level 5 > Parts,16.64,1,1,level-5-plunger-cup,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7923,WC_ONLY,,,,,,7923,simple,,Level 5,Level5 Plastic Plunger,Drywall Finishing Tools > Level 5 > Parts,10.0,1,1,level-5-plastic-plunger,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7924,WC_ONLY,,,,,,7924,simple,,Level 5,Level5 Plunger Cup Base,Drywall Finishing Tools > Level 5 > Parts,12.0,1,1,level-5-plunger-cup-base,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7925,WC_ONLY,,,,,,7925,simple,,Level 5,Level5 Red Plunger Tube,Drywall Finishing Tools > Level 5 > Parts,50.0,1,1,level-5-red-plunger-tube,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7926,WC_ONLY,,,,,,7926,simple,,Level 5,Level5 Foam Stopper,Drywall Finishing Tools > Level 5 > Parts,3.0,1,1,level-5-foam-stopper,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7927,WC_ONLY,,,,,,7927,simple,,Level 5,Level5 Screw (#19),Drywall Finishing Tools > Level 5 > Parts,1.0,1,1,level-5-screw-19,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7928,WC_ONLY,,,,,,7928,simple,,Level 5,Level5 Spade Handle,Drywall Finishing Tools > Level 5 > Parts,45.0,1,1,level-5-spade-handle,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7940,WC_ONLY,,,,,,7940,simple,,Level 5,Level5 NS Left Side Plate,Drywall Finishing Tools > Level 5 > Parts,40.0,1,1,level-5-ns-left-side-plate,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7941,WC_ONLY,,,,,,7941,simple,,Level 5,Level5 2in NS Rubber Shim,Drywall Finishing Tools > Level 5 > Parts,3.0,1,1,level-5-2in-ns-rubber-shim,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7942,WC_ONLY,,,,,,7942,simple,,Level 5,Level5 3in NS Rubber Shim,Drywall Finishing Tools > Level 5 > Parts,3.25,1,1,level-5-3in-ns-rubber-shim,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7943,WC_ONLY,,,,,,7943,simple,,Level 5,Level5 NS Spring Anchor,Drywall Finishing Tools > Level 5 > Parts,4.0,1,1,level-5-ns-spring-anchor,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7944,WC_ONLY,,,,,,7944,simple,,Level 5,Level5 NS Rubber Tire,Drywall Finishing Tools > Level 5 > Parts,4.49,1,1,level-5-ns-rubber-tire,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7945,WC_ONLY,,,,,,7945,simple,,Level 5,Level5 NS Wheel,Drywall Finishing Tools > Level 5 > Parts,3.14,1,1,level-5-ns-wheel,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7946,WC_ONLY,,,,,,7946,simple,,Level 5,Level5 2in NS Kick Plate,Drywall Finishing Tools > Level 5 > Parts,5.0,1,1,level-5-2in-ns-kick-plate,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7947,WC_ONLY,,,,,,7947,simple,,Level 5,Level5 3in NS Kick Plate,Drywall Finishing Tools > Level 5 > Parts,5.0,1,1,level-5-3in-ns-kick-plate,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7948,WC_ONLY,,,,,,7948,simple,,Level 5,Level5 2in NS Wheel Axle,Drywall Finishing Tools > Level 5 > Parts,7.5,1,1,level-5-2in-ns-wheel-axle,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7949,WC_ONLY,,,,,,7949,simple,,Level 5,Level5 3in NS Wheel Axle,Drywall Finishing Tools > Level 5 > Parts,11.69,1,1,level-5-3in-ns-wheel-axle,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7950,WC_ONLY,,,,,,7950,simple,,Level 5,Level5 2in NS Bottom Plate,Drywall Finishing Tools > Level 5 > Parts,16.0,1,1,level-5-2in-ns-bottom-plate,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7951,WC_ONLY,,,,,,7951,simple,,Level 5,Level5 3in NS Bottom Plate,Drywall Finishing Tools > Level 5 > Parts,23.0,1,1,level-5-3in-ns-bottom-plate,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
7952,WC_ONLY,,,,,,7952,simple,,Level 5,Level5 Nail Spotter Washer,Drywall Finishing Tools > Level 5 > Parts,1.79,1,1,level-5-nail-spotter-washer,,2026-05-07,False,False,False,True,False,False,False,False,WC has no image; not in TSW catalog
