status,reason,source_path,source_name,target_path,target_name
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-large-nylon-extension-tube-sleeve-48-1.webp,dura-stilts-large-nylon-extension-tube-sleeve-48-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-large-nylon-extension-tube-sleeve-48-01.webp,dura-stilts-large-nylon-extension-tube-sleeve-48-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-large-tube-clamp-30-1.webp,dura-stilts-large-tube-clamp-30-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-large-tube-clamp-30-01.webp,dura-stilts-large-tube-clamp-30-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-left-rear-adjustable-leg-57138-1.webp,dura-stilts-left-rear-adjustable-leg-57138-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-left-rear-adjustable-leg-57138-01.webp,dura-stilts-left-rear-adjustable-leg-57138-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-leg-band-spacer-2-1.webp,dura-stilts-leg-band-spacer-2-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-leg-band-spacer-2-01.webp,dura-stilts-leg-band-spacer-2-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-leg-band-w-pads-1-1.webp,dura-stilts-leg-band-w-pads-1-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-leg-band-w-pads-1-01.webp,dura-stilts-leg-band-w-pads-1-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-leg-band-w-pads-screws-part-pack-201-1.webp,dura-stilts-leg-band-w-pads-screws-part-pack-201-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-leg-band-w-pads-screws-part-pack-201-01.webp,dura-stilts-leg-band-w-pads-screws-part-pack-201-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-leg-strap-and-buckle-204-1.webp,dura-stilts-leg-strap-and-buckle-204-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-leg-strap-and-buckle-204-01.webp,dura-stilts-leg-strap-and-buckle-204-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-lower-coil-spring-44-1.webp,dura-stilts-lower-coil-spring-44-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-lower-coil-spring-44-01.webp,dura-stilts-lower-coil-spring-44-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-lower-strut-tube-1-in-od-23b-1.webp,dura-stilts-lower-strut-tube-1-in-od-23b-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-lower-strut-tube-1-in-od-23b-01.webp,dura-stilts-lower-strut-tube-1-in-od-23b-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-lower-strut-tube-1-in-od-23c-1.webp,dura-stilts-lower-strut-tube-1-in-od-23c-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-lower-strut-tube-1-in-od-23c-01.webp,dura-stilts-lower-strut-tube-1-in-od-23c-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-no-8x38-screws-for-soles-37-1.webp,dura-stilts-no-8x38-screws-for-soles-37-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-no-8x38-screws-for-soles-37-01.webp,dura-stilts-no-8x38-screws-for-soles-37-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-nylon-extension-tube-sleeve-part-pack-4849-1.webp,dura-stilts-nylon-extension-tube-sleeve-part-pack-4849-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-nylon-extension-tube-sleeve-part-pack-4849-01.webp,dura-stilts-nylon-extension-tube-sleeve-part-pack-4849-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-nylon-foot-plate-kit-c-2-pack-1092-1.webp,dura-stilts-nylon-foot-plate-kit-c-2-pack-1092-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-nylon-foot-plate-kit-c-2-pack-1092-01.webp,dura-stilts-nylon-foot-plate-kit-c-2-pack-1092-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-nylon-leg-bearing-11-1.webp,dura-stilts-nylon-leg-bearing-11-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-nylon-leg-bearing-11-01.webp,dura-stilts-nylon-leg-bearing-11-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-nylon-spring-bearing-18-1.webp,dura-stilts-nylon-spring-bearing-18-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-nylon-spring-bearing-18-01.webp,dura-stilts-nylon-spring-bearing-18-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-sole-w-screw-46a-1.webp,dura-stilts-sole-w-screw-46a-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-sole-w-screw-46a-01.webp,dura-stilts-sole-w-screw-46a-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-spring-adjuster-15-1.webp,dura-stilts-spring-adjuster-15-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-spring-adjuster-15-01.webp,dura-stilts-spring-adjuster-15-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-spring-divider-20-20-1.webp,dura-stilts-spring-divider-20-20-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-spring-divider-20-20-01.webp,dura-stilts-spring-divider-20-20-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-spring-w-bearings-16-1.webp,dura-stilts-spring-w-bearings-16-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-spring-w-bearings-16-01.webp,dura-stilts-spring-w-bearings-16-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-strap-mounting-screw-w-nylon-washer-35-1.webp,dura-stilts-strap-mounting-screw-w-nylon-washer-35-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-strap-mounting-screw-w-nylon-washer-35-01.webp,dura-stilts-strap-mounting-screw-w-nylon-washer-35-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-strap-on-adapters-exterior-1000-1.webp,dura-stilts-strap-on-adapters-exterior-1000-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-strap-on-adapters-exterior-1000-01.webp,dura-stilts-strap-on-adapters-exterior-1000-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-strut-tube-capplug-33-1.webp,dura-stilts-strut-tube-capplug-33-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-strut-tube-capplug-33-01.webp,dura-stilts-strut-tube-capplug-33-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-truss-head-screw-w-nut-6-1.webp,dura-stilts-truss-head-screw-w-nut-6-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-truss-head-screw-w-nut-6-01.webp,dura-stilts-truss-head-screw-w-nut-6-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-tube-clamp-29-1.webp,dura-stilts-tube-clamp-29-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-tube-clamp-29-01.webp,dura-stilts-tube-clamp-29-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-upper-strut-tube-for-dura-iii-24-40-1-18-in-od-5b-1.webp,dura-stilts-upper-strut-tube-for-dura-iii-24-40-1-18-in-od-5b-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-upper-strut-tube-for-dura-iii-24-40-1-18-in-od-5b-01.webp,dura-stilts-upper-strut-tube-for-dura-iii-24-40-1-18-in-od-5b-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-upperlower-spring-kit-16441-1.webp,dura-stilts-upperlower-spring-kit-16441-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-upperlower-spring-kit-16441-01.webp,dura-stilts-upperlower-spring-kit-16441-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-wing-bolt-part-pack-442-1.webp,dura-stilts-wing-bolt-part-pack-442-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\dura-stilts-wing-bolt-part-pack-442-01.webp,dura-stilts-wing-bolt-part-pack-442-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-double-sided-right-leg-band-kit-ss1010r-1.webp,surpro-double-sided-right-leg-band-kit-ss1010r-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-double-sided-right-leg-band-kit-ss1010r-01.webp,surpro-double-sided-right-leg-band-kit-ss1010r-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-double-sided-stilts-leg-band-kit-ss1010l-1.webp,surpro-double-sided-stilts-leg-band-kit-ss1010l-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-double-sided-stilts-leg-band-kit-ss1010l-01.webp,surpro-double-sided-stilts-leg-band-kit-ss1010l-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-floor-plate-w-super-grip-soles-kit-ss2007-1.webp,surpro-floor-plate-w-super-grip-soles-kit-ss2007-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-floor-plate-w-super-grip-soles-kit-ss2007-01.webp,surpro-floor-plate-w-super-grip-soles-kit-ss2007-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-foot-plate-kit-ss1012-1.webp,surpro-foot-plate-kit-ss1012-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-foot-plate-kit-ss1012-01.webp,surpro-foot-plate-kit-ss1012-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-key-lock-side-pole-clamp-bracket-kit-ss1006-1.webp,surpro-key-lock-side-pole-clamp-bracket-kit-ss1006-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-key-lock-side-pole-clamp-bracket-kit-ss1006-01.webp,surpro-key-lock-side-pole-clamp-bracket-kit-ss1006-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-main-body-spring-kit-ss1004o-1.webp,surpro-main-body-spring-kit-ss1004o-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-main-body-spring-kit-ss1004o-01.webp,surpro-main-body-spring-kit-ss1004o-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-nylon-sleeve-kit-ss1007-1.webp,surpro-nylon-sleeve-kit-ss1007-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-nylon-sleeve-kit-ss1007-01.webp,surpro-nylon-sleeve-kit-ss1007-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-plastic-leg-band-kit-for-single-sided-stilts-ss1005p-1.webp,surpro-plastic-leg-band-kit-for-single-sided-stilts-ss1005p-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-plastic-leg-band-kit-for-single-sided-stilts-ss1005p-01.webp,surpro-plastic-leg-band-kit-for-single-sided-stilts-ss1005p-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-single-sided-stilts-strap-kit-ss1002b-1.webp,surpro-single-sided-stilts-strap-kit-ss1002b-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-single-sided-stilts-strap-kit-ss1002b-01.webp,surpro-single-sided-stilts-strap-kit-ss1002b-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-stilt-hardware-kit-ss1001-1.webp,surpro-stilt-hardware-kit-ss1001-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-stilt-hardware-kit-ss1001-01.webp,surpro-stilt-hardware-kit-ss1001-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-stilt-socks-w-all-models-large-ss2004-1.webp,surpro-stilt-socks-w-all-models-large-ss2004-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-stilt-socks-w-all-models-large-ss2004-01.webp,surpro-stilt-socks-w-all-models-large-ss2004-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-stilt-socks-w-all-models-xl-ss2005-1.webp,surpro-stilt-socks-w-all-models-xl-ss2005-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-stilt-socks-w-all-models-xl-ss2005-01.webp,surpro-stilt-socks-w-all-models-xl-ss2005-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-stilts-leg-band-bolt-kit-ss134-1.webp,surpro-stilts-leg-band-bolt-kit-ss134-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-stilts-leg-band-bolt-kit-ss134-01.webp,surpro-stilts-leg-band-bolt-kit-ss134-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-stilts-lower-side-pole-bolt-kit-ss124-1.webp,surpro-stilts-lower-side-pole-bolt-kit-ss124-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-stilts-lower-side-pole-bolt-kit-ss124-01.webp,surpro-stilts-lower-side-pole-bolt-kit-ss124-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-stilts-side-pole-clam-bolt-kit-ss132-1.webp,surpro-stilts-side-pole-clam-bolt-kit-ss132-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-stilts-side-pole-clam-bolt-kit-ss132-01.webp,surpro-stilts-side-pole-clam-bolt-kit-ss132-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-stilts-strap-kit-w-black-laces-ss1011b-1.webp,surpro-stilts-strap-kit-w-black-laces-ss1011b-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-stilts-strap-kit-w-black-laces-ss1011b-01.webp,surpro-stilts-strap-kit-w-black-laces-ss1011b-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-super-grip-floor-plate-kit-ss1003-1.webp,surpro-super-grip-floor-plate-kit-ss1003-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-super-grip-floor-plate-kit-ss1003-01.webp,surpro-super-grip-floor-plate-kit-ss1003-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-wing-bolt-kit-ss1008-1.webp,surpro-wing-bolt-kit-ss1008-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-wing-bolt-kit-ss1008-01.webp,surpro-wing-bolt-kit-ss1008-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-wraparound-leg-band-kit-w-black-strap-ss1005fb-1.webp,surpro-wraparound-leg-band-kit-w-black-strap-ss1005fb-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\surpro-wraparound-leg-band-kit-w-black-strap-ss1005fb-01.webp,surpro-wraparound-leg-band-kit-w-black-strap-ss1005fb-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\tapetech-04tt-automatic-taper-replacement-needle-holder-lock-050027-1.webp,tapetech-04tt-automatic-taper-replacement-needle-holder-lock-050027-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\tapetech-04tt-automatic-taper-replacement-needle-holder-lock-050027-01.webp,tapetech-04tt-automatic-taper-replacement-needle-holder-lock-050027-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\tapetech-1-pump-repair-kit-501h-1.webp,tapetech-1-pump-repair-kit-501h-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\tapetech-1-pump-repair-kit-501h-01.webp,tapetech-1-pump-repair-kit-501h-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\tapetech-10-32-x-12-bind-head-screw-509008-1.webp,tapetech-10-32-x-12-bind-head-screw-509008-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\tapetech-10-32-x-12-bind-head-screw-509008-01.webp,tapetech-10-32-x-12-bind-head-screw-509008-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\tapetech-10-box-blade-holder-assembly-254002-1.webp,tapetech-10-box-blade-holder-assembly-254002-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\tapetech-10-box-blade-holder-assembly-254002-01.webp,tapetech-10-box-blade-holder-assembly-254002-01.webp
planned,final single-digit suffix zero-padded,D:\AMD\projects\drywall-toolbox\products\Production\Images\tapetech-10-clamp-assembly-254005-1.webp,tapetech-10-clamp-assembly-254005-1.webp,D:\AMD\projects\drywall-toolbox\products\Production\Images\tapetech-10-clamp-assembly-254005-01.webp,tapetech-10-clamp-assembly-254005-01.webp
