Brands,Type,SKU,MPN,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Sale price,Date sale price starts,Date sale price ends,Regular price,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Shipping class,Allow customer reviews?,Purchase note,Categories,Tags,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,meta:_dtb_seo_title,meta:_dtb_seo_description,ID
Columbia Taping Tools,simple,CT112,CT112,Columbia Taper Connecting Stud,1,0,visible,Columbia Taper Connecting Stud...,<p>Columbia Taper Connecting Stud</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT112, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct112.webp,,,,,,,,,530.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Connecting Stud | CT112,Professional drywall taping tool: Columbia Taper Connecting Stud (Part: CT112). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT113,CT113,Columbia Taper Lock Block,1,0,visible,Columbia Taper Lock Block...,<p>Columbia Taper Lock Block</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT113, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct113.webp,,,,,,,,,560.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Lock Block | CT113,Professional drywall taping tool: Columbia Taper Lock Block (Part: CT113). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT115,CT115,Columbia Taper Guard Ring,1,0,visible,Columbia Taper Guard Ring...,<p>Columbia Taper Guard Ring</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT115, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct115.webp,,,,,,,,,548.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Guard Ring | CT115,Professional drywall taping tool: Columbia Taper Guard Ring (Part: CT115). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT115A,CT115A,Columbia Taper Gasket New Style End Ring,1,0,visible,Columbia Taper Gasket New Style End Ring...,<p>Columbia Taper Gasket New Style End Ring</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT115A, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct115a.webp,,,,,,,,,547.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Gasket New Style End Ring | CT115A,Professional drywall taping tool: Columbia Taper Gasket New Style End Ring (Part: CT115A). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT116A,CT116A,Columbia Taper Strap,1,0,visible,Columbia Taper Strap...,<p>Columbia Taper Strap</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT116A, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct116a.webp,,,,,,,,,594.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Strap | CT116A,Professional drywall taping tool: Columbia Taper Strap (Part: CT116A). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT118A,CT118A,Columbia Retaining Quick Release Spring Clip,1,0,visible,Columbia Retaining Quick Release Spring Clip...,<p>Columbia Retaining Quick Release Spring Clip</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT118A, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct118a.webp,,,,,,,,,485.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Retaining Quick Release Spring Clip | CT118A,Professional drywall taping tool: Columbia Retaining Quick Release Spring Clip (Part: CT118A). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT119,CT119,Columbia Spool Retaining Spring,1,0,visible,Columbia Spool Retaining Spring...,<p>Columbia Spool Retaining Spring</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT119, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct119.webp,,,,,,,,,504.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Spool Retaining Spring | CT119,Professional drywall taping tool: Columbia Spool Retaining Spring (Part: CT119). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT12,CT12,Columbia Taper Tape Advance Release Bracket,1,0,visible,Columbia Taper Tape Advance Release Bracket&nbsp;...,<p>Columbia Taper Tape Advance Release Bracket&nbsp;</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT12, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct12.webp,,,,,,,,,597.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Tape Advance Release Bracket | CT12,Professional drywall taping tool: Columbia Taper Tape Advance Release Bracket (Part: CT12). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT120,CT120,Columbia Taper Tape Spool w/ Tension Adjuster,1,0,visible,Columbia Taper Tape Spool w/ Tension Adjuster...,<p>Columbia Taper Tape Spool w/ Tension Adjuster</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT120, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct120.webp,,,,,,,,,598.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Tape Spool w/ Tension Adjuster | CT120,Professional drywall taping tool: Columbia Taper Tape Spool w/ Tension Adjuster (Part: CT120). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT122A,CT122A,Columbia Taper Strap,1,0,visible,Columbia Taper Strap...,<p>Columbia Taper Strap</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT122A, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct122a.webp,,,,,,,,,595.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Strap | CT122A,Professional drywall taping tool: Columbia Taper Strap (Part: CT122A). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT123,CT123,Columbia Retaining Quick Release Spring Shaft,1,0,visible,Columbia Retaining Quick Release Spring Shaft...,<p>Columbia Retaining Quick Release Spring Shaft</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT123, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct123.webp,,,,,,,,,486.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Retaining Quick Release Spring Shaft | CT123,Professional drywall taping tool: Columbia Retaining Quick Release Spring Shaft (Part: CT123). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT125,CT125,Columbia Taper Roller,1,0,visible,Columbia Taper Roller...,<p>Columbia Taper Roller</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT125, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct125.webp,,,,,,,,,584.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Roller | CT125,Professional drywall taping tool: Columbia Taper Roller (Part: CT125). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT125A,CT125A,Columbia Taper Bearing,1,0,visible,Columbia Taper Bearing...,<p>Columbia Taper Bearing</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT125A, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct125a.webp,,,,,,,,,516.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Bearing | CT125A,Professional drywall taping tool: Columbia Taper Bearing (Part: CT125A). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT127,CT127,Columbia Taper Extension Shaft Bracket,1,0,visible,Columbia Taper Extension Shaft Bracket...,<p>Columbia Taper Extension Shaft Bracket</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT127, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct127.webp,,,,,,,,,546.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Extension Shaft Bracket | CT127,Professional drywall taping tool: Columbia Taper Extension Shaft Bracket (Part: CT127). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT128A,CT128A,Columbia Taper Shaft Guide Roller Bushing,1,0,visible,Columbia Taper Shaft Guide Roller Bushing...,<p>Columbia Taper Shaft Guide Roller Bushing</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT128A, drywall taping tool, finishing tool, columbia",,,,,,,,,,587.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Shaft Guide Roller Bushing | CT128A,Professional drywall taping tool: Columbia Taper Shaft Guide Roller Bushing (Part: CT128A). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT129B,CT129B,Columbia Taper Plastic Roller Sleeve,1,0,visible,Columbia Taper Plastic Roller Sleeve...,<p>Columbia Taper Plastic Roller Sleeve</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT129B, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct129b.webp,,,,,,,,,577.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Plastic Roller Sleeve | CT129B,Professional drywall taping tool: Columbia Taper Plastic Roller Sleeve (Part: CT129B). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT130,CT130,Columbia Taper Extension Shaft,1,0,visible,Columbia Taper Extension Shaft&nbsp;...,<p>Columbia Taper Extension Shaft&nbsp;</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT130, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct130.webp,,,,,,,,,545.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Extension Shaft | CT130,Professional drywall taping tool: Columbia Taper Extension Shaft (Part: CT130). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT14A,CT14A,Columbia Taper Adjustable Brake,1,0,visible,Columbia Taper Adjustable Brake...,<p>Columbia Taper Adjustable Brake</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT14A, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct14a.webp,,,,,,,,,514.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Adjustable Brake | CT14A,Professional drywall taping tool: Columbia Taper Adjustable Brake (Part: CT14A). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT17,CT17,Columbia Taper Separation Plate,1,0,visible,Columbia Taper Separation Plate...,<p>Columbia Taper Separation Plate</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT17, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct17.webp,,,,,,,,,586.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Separation Plate | CT17,Professional drywall taping tool: Columbia Taper Separation Plate (Part: CT17). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT19,CT19,Columbia Taper Paper Feed Guide,1,0,visible,Columbia Taper Paper Feed Guide...,<p>Columbia Taper Paper Feed Guide</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT19, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct19.webp,,,,,,,,,574.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Paper Feed Guide | CT19,Professional drywall taping tool: Columbia Taper Paper Feed Guide (Part: CT19). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT2,CT2,Columbia Taper Insert Bushing,1,0,visible,Columbia Taper Insert Bushing...,<p>Columbia Taper Insert Bushing</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT2, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct2.webp,,,,,,,,,554.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Insert Bushing | CT2,Professional drywall taping tool: Columbia Taper Insert Bushing (Part: CT2). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT20,CT20,Columbia Taper Hinge Block,1,0,visible,Columbia Taper Hinge Block...,<p>Columbia Taper Hinge Block</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT20, drywall taping tool, finishing tool, columbia",,,,,,,,,,551.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Hinge Block | CT20,Professional drywall taping tool: Columbia Taper Hinge Block (Part: CT20). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT22,CT22,Columbia Taper Brass Bracket,1,0,visible,Columbia Taper Brass Bracket&nbsp;...,<p>Columbia Taper Brass Bracket&nbsp;</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT22, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct22.webp,,,,,,,,,520.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Brass Bracket | CT22,Professional drywall taping tool: Columbia Taper Brass Bracket (Part: CT22). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT23,CT23,Columbia Taper Reinforcing Rod,1,0,visible,Columbia Taper Reinforcing Rod...,<p>Columbia Taper Reinforcing Rod</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT23, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct23.webp,,,,,,,,,579.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Reinforcing Rod | CT23,Professional drywall taping tool: Columbia Taper Reinforcing Rod (Part: CT23). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT25,CT25,Columbia Taper Knife Guide Square Tube,1,0,visible,Columbia Taper Knife Guide Square Tube...,<p>Columbia Taper Knife Guide Square Tube</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT25, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct25.webp,,,,,,,,,557.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Knife Guide Square Tube | CT25,Professional drywall taping tool: Columbia Taper Knife Guide Square Tube (Part: CT25). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT26,CT26,Columbia Taper Knife Guide Right Bracket,1,0,visible,Columbia Taper Knife Guide Right Bracket...,<p>Columbia Taper Knife Guide Right Bracket</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT26, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct26.webp,,,,,,,,,556.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Knife Guide Right Bracket | CT26,Professional drywall taping tool: Columbia Taper Knife Guide Right Bracket (Part: CT26). Columbia Tools quality. High-performance finishing equipment for contractors.,
Columbia Taping Tools,simple,CT27,CT27,Columbia Taper Knife Guide Left Bracket,1,0,visible,Columbia Taper Knife Guide Left Bracket...,<p>Columbia Taper Knife Guide Left Bracket</p>,,,,0.01,taxable,,1,100.0,,0,0,1.0,1.0,1.0,1.0,,1.0,,Drywall Finishing Tools > Columbia Taping Tools > Repair Kits & Parts,"Columbia Tools, CT27, drywall taping tool, finishing tool, columbia",https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/cttct27.webp,,,,,,,,,555.0,Brand,Columbia Taping Tools,1.0,1.0,,,,,Columbia Taper Knife Guide Left Bracket | CT27,Professional drywall taping tool: Columbia Taper Knife Guide Left Bracket (Part: CT27). Columbia Tools quality. High-performance finishing equipment for contractors.,
