brand,wc_row_number,wc_type,wc_sku,wc_mpn,wc_parent,wc_name,wc_short_description_empty,wc_description_empty,wc_categories,wc_images_count,reference_match_status,reference_model,reference_name,reference_section,reference_page,reference_source,reference_url,reference_category,part_reference_name,part_reference_price,proposed_name,proposed_short_description,proposed_description,proposed_categories,proposed_images,can_update_name,can_update_short_description,can_update_description,can_update_categories,can_update_images,priority,optimization_reasons,notes
Columbia Taping Tools,79,variable,COL-AHRBK,COL-AHRBK,,Columbia Anglehead Blade Maintenance Kit,0,0,Drywall Finishing Tools > Columbia Taping Tools > Corner & Angle Tools,8,matched_by_family_name,TROWELS,Columbia Trowels,,,Columbia catalog structure / columbiatools.com source pages,,,,,,,,,,0,0,0,0,0,matched_no_auto_update,,"Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page; reference match is family/context level, not an exact SKU/MPN row match"
Columbia Taping Tools,80,variable,COL-AHSPRING,COL-AHSPRING,,Columbia Angle Head Frame Tension Spring,0,0,Drywall Finishing Tools > Columbia Taping Tools > Corner & Angle Tools,5,matched_by_family_name,TROWELS,Columbia Trowels,,,Columbia catalog structure / columbiatools.com source pages,,,,,,,,,,0,0,0,0,0,matched_no_auto_update,,"Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page; reference match is family/context level, not an exact SKU/MPN row match"
Columbia Taping Tools,81,simple,CMH,CMH,,"Columbia 18"" Closet Monster Flat Box Handle",0,0,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,4,no_reference_match,,,,,,,,,,,,,,,0,0,0,0,0,manual_reference_review,brand row not matched by exact SKU/MPN; needs manual catalog check,Simple row intentionally not matched by broad product-family/context text
Columbia Taping Tools,82,simple,CMT,CMT,,Compound Tubes,0,0,Drywall Finishing Tools > Columbia Taping Tools > Pumps & Accessories,1,matched_by_mpn,CMT,Columbia Compound Tubes,,,Columbia catalog structure / columbiatools.com source pages,,,,,Columbia Compound Tubes,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-compound-tubes-24-inch-CMT24-01.webp,1,0,0,0,0,update_candidate,official/reference name differs,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,83,simple,COBCR,COBCR,,Columbia Outside Corner Roller,0,0,Drywall Finishing Tools > Columbia Taping Tools > Corner & Angle Tools,1,matched_by_mpn,COBCR,Columbia Standard Outside Corner Roller (COBCR),Corner Rollers,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/corner-rollers/outside-corner-rollers/,Drywall Finishing Tools > Columbia Taping Tools > Corner Rollers > Outside Corner Roller > Outside Corner Roller,,,Columbia Standard Outside Corner Roller (COBCR),,,Drywall Finishing Tools > Columbia Taping Tools > Corner Rollers > Outside Corner Roller > Outside Corner Roller,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-european-micro-outside-corner-roller-COBCRE-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-standard-outside-corner-roller-COBCR-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-wide-outside-corner-roller-COBCRW-01.webp",1,0,0,1,0,update_candidate,official/reference name differs; category can be refined to official mapping hierarchy,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,84,simple,COBCRE,COBCRE,,European/Micro Outside Corner Roller,0,0,Drywall Finishing Tools > Columbia Taping Tools > Corner & Angle Tools,1,matched_by_mpn,COBCRE,Columbia European/Micro Outside Corner Roller (COBCRE),Corner Rollers,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/corner-rollers/european-micro-outside-corner-roller/,Drywall Finishing Tools > Columbia Taping Tools > Corner Rollers > Outside Corner Roller > Outside Corner Roller,,,Columbia European/Micro Outside Corner Roller (COBCRE),,,Drywall Finishing Tools > Columbia Taping Tools > Corner Rollers > Outside Corner Roller > Outside Corner Roller,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-european-micro-outside-corner-roller-COBCRE-01.webp,1,0,0,1,0,update_candidate,official/reference name differs; category can be refined to official mapping hierarchy,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,85,simple,COBCRW,COBCRW,,Columbia Wide Outside Corner Roller,0,0,Drywall Finishing Tools > Columbia Taping Tools > Corner & Angle Tools,1,matched_by_mpn,COBCRW,Columbia Wide Outside Corner Roller (COBCRW),Corner Rollers,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/corner-rollers/wide-outside-corner-roller/,Drywall Finishing Tools > Columbia Taping Tools > Corner Rollers > Outside Corner Roller > Outside Corner Roller,,,Columbia Wide Outside Corner Roller (COBCRW),,,Drywall Finishing Tools > Columbia Taping Tools > Corner Rollers > Outside Corner Roller > Outside Corner Roller,https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-wide-outside-corner-roller-COBCRW-01.webp,1,0,0,1,0,update_candidate,official/reference name differs; category can be refined to official mapping hierarchy,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,86,variation,25AH,25AH,COL-AH,"Columbia Anglehead - Columbia Taping Tools, 2-5",1,1,,1,matched_by_mpn,2.5AH,"Columbia 2.5"" Anglehead (2.5AH)",Angleheads,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/angleheads/2-5-anglehead/,Drywall Finishing Tools > Columbia Taping Tools > Angleheads > Angleheads > Angleheads,,,"Columbia 2.5"" Anglehead (2.5AH)",,,Drywall Finishing Tools > Columbia Taping Tools > Angleheads > Angleheads > Angleheads,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-2-5-inch-anglehead-2.5AH-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-2-5-inch-anglehead-2.5AH-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-2-5-inch-anglehead-2.5AH-03.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,87,variation,2AH,2AH,COL-AH,"Columbia Anglehead - Columbia Taping Tools, 2",1,1,,1,matched_by_mpn,2AH,"Columbia 2"" Anglehead (2AH)",Angleheads,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/angleheads/2-anglehead/,Drywall Finishing Tools > Columbia Taping Tools > Angleheads > Angleheads > Angleheads,,,"Columbia 2"" Anglehead (2AH)",,,Drywall Finishing Tools > Columbia Taping Tools > Angleheads > Angleheads > Angleheads,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-2-inch-anglehead-2AH-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-2-inch-anglehead-2AH-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-2-inch-anglehead-2AH-03.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,88,variation,35AH,35AH,COL-AH,"Columbia Anglehead - Columbia Taping Tools, 3-5",1,1,,1,matched_by_mpn,3.5AH,"Columbia 3.5"" Anglehead (3.5AH)",Angleheads,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/angleheads/3-5-anglehead/,Drywall Finishing Tools > Columbia Taping Tools > Angleheads > Angleheads > Angleheads,,,"Columbia 3.5"" Anglehead (3.5AH)",,,Drywall Finishing Tools > Columbia Taping Tools > Angleheads > Angleheads > Angleheads,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-3-5-inch-anglehead-3.5AH-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-3-5-inch-anglehead-3.5AH-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-3-5-inch-anglehead-3.5AH-03.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,89,variation,3AH,3AH,COL-AH,"Columbia Anglehead - Columbia Taping Tools, 3",1,1,,1,matched_by_mpn,3AH,"Columbia 3"" Anglehead (3AH)",Angleheads,,Columbia catalog structure / columbiatools.com source pages,https://www.columbiatools.com/columbia-tools/angleheads/3-anglehead/,Drywall Finishing Tools > Columbia Taping Tools > Angleheads > Angleheads > Angleheads,,,"Columbia 3"" Anglehead (3AH)",,,Drywall Finishing Tools > Columbia Taping Tools > Angleheads > Angleheads > Angleheads,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-3-inch-anglehead-3AH-01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-3-inch-anglehead-3AH-02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/04/columbia-3-inch-anglehead-3AH-03.webp",0,0,0,0,0,matched_no_auto_update,,Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page
Columbia Taping Tools,90,variation,AH32,AH32,COL-AHBLADE,"Columbia Angle Head Carbide Blade - Columbia Taping Tools, 2",1,1,,1,matched_by_family_name,TROWELS,Columbia Trowels,,,Columbia catalog structure / columbiatools.com source pages,,,,,,,,,,0,0,0,0,0,matched_no_auto_update,,"Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page; reference match is family/context level, not an exact SKU/MPN row match"
Columbia Taping Tools,91,variation,AH325,AH325,COL-AHBLADE,"Columbia Angle Head Carbide Blade - Columbia Taping Tools, 2-5",1,1,,1,matched_by_family_name,TROWELS,Columbia Trowels,,,Columbia catalog structure / columbiatools.com source pages,,,,,,,,,,0,0,0,0,0,matched_no_auto_update,,"Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page; reference match is family/context level, not an exact SKU/MPN row match"
Columbia Taping Tools,92,variation,AH33,AH33,COL-AHBLADE,"Columbia Angle Head Carbide Blade - Columbia Taping Tools, 3",1,1,,1,matched_by_family_name,TROWELS,Columbia Trowels,,,Columbia catalog structure / columbiatools.com source pages,,,,,,,,,,0,0,0,0,0,matched_no_auto_update,,"Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page; reference match is family/context level, not an exact SKU/MPN row match"
Columbia Taping Tools,93,variation,AH335,AH335,COL-AHBLADE,"Columbia Angle Head Carbide Blade - Columbia Taping Tools, 3-5",1,1,,1,matched_by_family_name,TROWELS,Columbia Trowels,,,Columbia catalog structure / columbiatools.com source pages,,,,,,,,,,0,0,0,0,0,matched_no_auto_update,,"Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page; reference match is family/context level, not an exact SKU/MPN row match"
Columbia Taping Tools,94,variation,AHRBK2,AHRBK2,COL-AHRBK,"Columbia Anglehead Blade Maintenance Kit - Columbia Taping Tools, 2",1,1,,1,matched_by_family_name,TROWELS,Columbia Trowels,,,Columbia catalog structure / columbiatools.com source pages,,,,,,,,,,0,0,0,0,0,matched_no_auto_update,,"Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page; reference match is family/context level, not an exact SKU/MPN row match"
Columbia Taping Tools,95,variation,AHRBK25,AHRBK25,COL-AHRBK,"Columbia Anglehead Blade Maintenance Kit - Columbia Taping Tools, 2-5",1,1,,1,matched_by_family_name,TROWELS,Columbia Trowels,,,Columbia catalog structure / columbiatools.com source pages,,,,,,,,,,0,0,0,0,0,matched_no_auto_update,,"Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page; reference match is family/context level, not an exact SKU/MPN row match"
Columbia Taping Tools,96,variation,AHRBK3,AHRBK3,COL-AHRBK,"Columbia Anglehead Blade Maintenance Kit - Columbia Taping Tools, 3",1,1,,1,matched_by_family_name,TROWELS,Columbia Trowels,,,Columbia catalog structure / columbiatools.com source pages,,,,,,,,,,0,0,0,0,0,matched_no_auto_update,,"Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page; reference match is family/context level, not an exact SKU/MPN row match"
Columbia Taping Tools,97,variation,AHRBK35,AHRBK35,COL-AHRBK,"Columbia Anglehead Blade Maintenance Kit - Columbia Taping Tools, 3-5",1,1,,1,matched_by_family_name,TROWELS,Columbia Trowels,,,Columbia catalog structure / columbiatools.com source pages,,,,,,,,,,0,0,0,0,0,matched_no_auto_update,,"Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page; reference match is family/context level, not an exact SKU/MPN row match"
Columbia Taping Tools,98,variation,AH72,AH72,COL-AHSPRING,"Columbia Angle Head Frame Tension Spring - Columbia Taping Tools, 2",1,1,,1,matched_by_family_name,TROWELS,Columbia Trowels,,,Columbia catalog structure / columbiatools.com source pages,,,,,,,,,,0,0,0,0,0,matched_no_auto_update,,"Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page; reference match is family/context level, not an exact SKU/MPN row match"
Columbia Taping Tools,99,variation,AH725,AH725,COL-AHSPRING,"Columbia Angle Head Frame Tension Spring - Columbia Taping Tools, 2-5",1,1,,1,matched_by_family_name,TROWELS,Columbia Trowels,,,Columbia catalog structure / columbiatools.com source pages,,,,,,,,,,0,0,0,0,0,matched_no_auto_update,,"Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page; reference match is family/context level, not an exact SKU/MPN row match"
Columbia Taping Tools,100,variation,AH73,AH73,COL-AHSPRING,"Columbia Angle Head Frame Tension Spring - Columbia Taping Tools, 3",1,1,,1,matched_by_family_name,TROWELS,Columbia Trowels,,,Columbia catalog structure / columbiatools.com source pages,,,,,,,,,,0,0,0,0,0,matched_no_auto_update,,"Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page; reference match is family/context level, not an exact SKU/MPN row match"
Columbia Taping Tools,101,variation,AH735,AH735,COL-AHSPRING,"Columbia Angle Head Frame Tension Spring - Columbia Taping Tools, 3-5",1,1,,1,matched_by_family_name,TROWELS,Columbia Trowels,,,Columbia catalog structure / columbiatools.com source pages,,,,,,,,,,0,0,0,0,0,matched_no_auto_update,,"Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page; reference match is family/context level, not an exact SKU/MPN row match"
Columbia Taping Tools,102,variable,COL-BBH,COL-BBH,,Columbia 180-Grip Bent Flat Box Handle,0,0,Drywall Finishing Tools > Columbia Taping Tools > Handles & Extensions,19,matched_by_embedded_model,FLAT-BOX-HANDLE,Columbia Flat Box Handle,,,Columbia catalog structure / columbiatools.com source pages,,,,,,,,,,0,0,0,0,0,matched_no_auto_update,,"Columbia generated reference descriptions are temp/source-page text; description update needs manual copywriting from source page; reference match is family/context level, not an exact SKU/MPN row match; Embedded model code is evidence only; no automatic parent/family rewrite applied"
