ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Meta: search_keywords,Meta: seo_title,Meta: seo_description,Meta: seo_canonical,Meta: seo_robots,Meta: seo_focus_keyword,Meta: seo_secondary_keywords,Meta: schema_brand,Meta: schema_mpn,Meta: schema_condition,Meta: _dtb_brand_key,Meta: _dtb_brand_label,Meta: _dtb_product_kind,Meta: _dtb_commerce_mode,Meta: _dtb_category_key,Meta: _dtb_display_category_key,Meta: _dtb_is_parts,Meta: _dtb_parent_product_sku,Meta: _dtb_variation_axis,Meta: _dtb_variation_value,Meta: _dtb_variation_label,Meta: _dtb_default_variation_sku,Meta: _dtb_variation_sort,Meta: _dtb_inherit_parent_image,Meta: _dtb_schematic_brand,Meta: _dtb_schematic_group,Meta: _dtb_schematic_position,Meta: _dtb_replacement_part_for,Meta: _dtb_compatible_tool_skus,Meta: _dtb_validation_status,Meta: _dtb_validation_errors,Meta: _dtb_brand,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
,variation,48TT,,"TapeTech Corner Finisher - 3"" EasyRoll® Adjustable",1,0,visible,,<p>TapeTech Corner Finisher - 3&quot; EasyRoll® Adjustable is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Corner Finisher</p><p><strong>Configuration:</strong> 3&quot; EasyRoll® Adjustable</p><p><strong>Official SKU / MPN:</strong> 48TT</p><p><em>Source reference: 23</em></p>,,,taxable,,1,,,0,0,,,,,0,,,429.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_48tt_01.webp,,,TT-CORNER-FINISHER,,,,,,3,TapeTech,Size / Model,"3"" EasyRoll® Adjustable",1,0,,"48TT, TapeTech Corner Finisher - 3"" EasyRoll® Adjustable, TapeTech","TapeTech Corner Finisher - 3"" EasyRoll® Adjustable","Shop TapeTech Corner Finisher - 3"" EasyRoll® Adjustable, catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech Corner Finisher - 3"" EasyRoll® Adjustable","TapeTech, drywall tools, 48TT",TapeTech,48TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-CORNER-FINISHER,Size / Model,"3"" EasyRoll® Adjustable","3"" EasyRoll® Adjustable",,3,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
,variation,48XTT,,"TapeTech Corner Finisher - 3.5"" EasyRoll® Adjustable",1,0,visible,,<p>TapeTech Corner Finisher - 3.5&quot; EasyRoll® Adjustable is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Corner Finisher</p><p><strong>Configuration:</strong> 3.5&quot; EasyRoll® Adjustable</p><p><strong>Official SKU / MPN:</strong> 48XTT</p><p><em>Source reference: 23</em></p>,,,taxable,,1,,,0,0,,,,,0,,,439.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_48xtt_01.webp,,,TT-CORNER-FINISHER,,,,,,4,TapeTech,Size / Model,"3.5"" EasyRoll® Adjustable",1,0,,"48XTT, TapeTech Corner Finisher - 3.5"" EasyRoll® Adjustable, TapeTech","TapeTech Corner Finisher - 3.5"" EasyRoll® Adjustable","Shop TapeTech Corner Finisher - 3.5"" EasyRoll® Adjustable, catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech Corner Finisher - 3.5"" EasyRoll® Adjustable","TapeTech, drywall tools, 48XTT",TapeTech,48XTT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-CORNER-FINISHER,Size / Model,"3.5"" EasyRoll® Adjustable","3.5"" EasyRoll® Adjustable",,4,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
,variation,76TT,,TapeTech EasyClean® Pump - Standard,1,0,visible,,<p>TapeTech EasyClean® Pump - Standard is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech EasyClean® Pump</p><p><strong>Configuration:</strong> Standard</p><p><strong>Official SKU / MPN:</strong> 76TT</p><p><em>Source reference: 13</em></p>,,,taxable,,1,,,0,0,,,,,0,,,399.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_76tt_01.webp,,,TT-EASYCLEAN-PUMP,,,,,,1,TapeTech,Model,Standard,1,0,,"76TT, TapeTech EasyClean® Pump - Standard, TapeTech",TapeTech EasyClean® Pump - Standard,"Shop TapeTech EasyClean® Pump - Standard, catalog-normalized for professional drywall finishing workflows.",,"index,follow",TapeTech EasyClean® Pump - Standard,"TapeTech, drywall tools, 76TT",TapeTech,76TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-EASYCLEAN-PUMP,Model,Standard,Standard,,1,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
,variation,76TT-CA,,TapeTech EasyClean® Pump - Canada,1,0,visible,,<p>TapeTech EasyClean® Pump - Canada is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech EasyClean® Pump</p><p><strong>Configuration:</strong> Canada</p><p><strong>Official SKU / MPN:</strong> 76TT-CA</p><p><em>Source reference: 13</em></p>,,,taxable,,1,,,0,0,,,,,0,,,409.00,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_76ttca_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_76ttca_02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_76ttca_03.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_76ttca_04.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_76ttca_05.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_76ttca_06.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_76ttca_07.webp",,,TT-EASYCLEAN-PUMP,,,,,,2,TapeTech,Model,Canada,1,0,,"76TT-CA, TapeTech EasyClean® Pump - Canada, TapeTech",TapeTech EasyClean® Pump - Canada,"Shop TapeTech EasyClean® Pump - Canada, catalog-normalized for professional drywall finishing workflows.",,"index,follow",TapeTech EasyClean® Pump - Canada,"TapeTech, drywall tools, 76TT-CA",TapeTech,76TT-CA,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-EASYCLEAN-PUMP,Model,Canada,Canada,,2,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
,variation,76XLTT,,TapeTech EasyClean® Pump - Extra Long,1,0,visible,,<p>TapeTech EasyClean® Pump - Extra Long is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech EasyClean® Pump</p><p><strong>Configuration:</strong> Extra Long</p><p><strong>Official SKU / MPN:</strong> 76XLTT</p><p><em>Source reference: 13</em></p>,,,taxable,,1,,,0,0,,,,,0,,,659.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_76xltt_01.webp,,,TT-EASYCLEAN-PUMP,,,,,,3,TapeTech,Model,Extra Long,1,0,,"76XLTT, TapeTech EasyClean® Pump - Extra Long, TapeTech",TapeTech EasyClean® Pump - Extra Long,"Shop TapeTech EasyClean® Pump - Extra Long, catalog-normalized for professional drywall finishing workflows.",,"index,follow",TapeTech EasyClean® Pump - Extra Long,"TapeTech, drywall tools, 76XLTT",TapeTech,76XLTT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-EASYCLEAN-PUMP,Model,Extra Long,Extra Long,,3,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
,variation,85T,,TapeTech Gooseneck - Standard,1,0,visible,,<p>TapeTech Gooseneck - Standard is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Gooseneck</p><p><strong>Configuration:</strong> Standard</p><p><strong>Official SKU / MPN:</strong> 85T</p><p><em>Source reference: 13</em></p>,,,taxable,,1,,,0,0,,,,,0,,,105.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_85t_01.webp,,,TT-GOOSENECK,,,,,,1,TapeTech,Model,Standard,1,0,,"85T, TapeTech Gooseneck - Standard, TapeTech",TapeTech Gooseneck - Standard,"Shop TapeTech Gooseneck - Standard, catalog-normalized for professional drywall finishing workflows.",,"index,follow",TapeTech Gooseneck - Standard,"TapeTech, drywall tools, 85T",TapeTech,85T,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-GOOSENECK,Model,Standard,Standard,,1,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
,variation,85XLTT,,TapeTech Gooseneck - Extra Long,1,0,visible,,<p>TapeTech Gooseneck - Extra Long is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Gooseneck</p><p><strong>Configuration:</strong> Extra Long</p><p><strong>Official SKU / MPN:</strong> 85XLTT</p><p><em>Source reference: 13</em></p>,,,taxable,,1,,,0,0,,,,,0,,,199.00,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_85xltt_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_85xltt_02.webp",,,TT-GOOSENECK,,,,,,2,TapeTech,Model,Extra Long,1,0,,"85XLTT, TapeTech Gooseneck - Extra Long, TapeTech",TapeTech Gooseneck - Extra Long,"Shop TapeTech Gooseneck - Extra Long, catalog-normalized for professional drywall finishing workflows.",,"index,follow",TapeTech Gooseneck - Extra Long,"TapeTech, drywall tools, 85XLTT",TapeTech,85XLTT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-GOOSENECK,Model,Extra Long,Extra Long,,2,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
,variation,8000TT,,TapeTech Wizard® Compact Finishing Box Handle - Standard,1,0,visible,,<p>TapeTech Wizard® Compact Finishing Box Handle - Standard is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Wizard® Compact Finishing Box Handle</p><p><strong>Configuration:</strong> Standard</p><p><strong>Official SKU / MPN:</strong> 8000TT</p><p><em>Source reference: 35</em></p>,,,taxable,,1,,,0,0,,,,,0,,,109.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_8000tt_01.webp,,,TT-WIZARD-COMPACT-FINISHING-BOX-HANDLE,,,,,,1,TapeTech,Model,Standard,1,0,,"8000TT, TapeTech Wizard® Compact Finishing Box Handle - Standard, TapeTech",TapeTech Wizard® Compact Finishing Box Handle - Standard,"Shop TapeTech Wizard® Compact Finishing Box Handle - Standard, catalog-normalized for professional drywall finishing workflows.",,"index,follow",TapeTech Wizard® Compact Finishing Box Handle - Standard,"TapeTech, drywall tools, 8000TT",TapeTech,8000TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-WIZARD-COMPACT-FINISHING-BOX-HANDLE,Model,Standard,Standard,,1,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
,variation,8000TT-PA,,TapeTech Wizard® Compact Finishing Box Handle - Power Assist,1,0,visible,,<p>TapeTech Wizard® Compact Finishing Box Handle - Power Assist is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Wizard® Compact Finishing Box Handle</p><p><strong>Configuration:</strong> Power Assist</p><p><strong>Official SKU / MPN:</strong> 8000TT-PA</p><p><em>Source reference: 35</em></p>,,,taxable,,1,,,0,0,,,,,0,,,109.00,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_8000ttpa_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_8000ttpa_02.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_8000ttpa_03.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_8000ttpa_04.webp",,,TT-WIZARD-COMPACT-FINISHING-BOX-HANDLE,,,,,,2,TapeTech,Model,Power Assist,1,0,,"8000TT-PA, TapeTech Wizard® Compact Finishing Box Handle - Power Assist, TapeTech",TapeTech Wizard® Compact Finishing Box Handle - Power Assist,"Shop TapeTech Wizard® Compact Finishing Box Handle - Power Assist, catalog-normalized for professional drywall finishing workflows.",,"index,follow",TapeTech Wizard® Compact Finishing Box Handle - Power Assist,"TapeTech, drywall tools, 8000TT-PA",TapeTech,8000TT-PA,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-WIZARD-COMPACT-FINISHING-BOX-HANDLE,Model,Power Assist,Power Assist,,2,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
,variation,8034TT,,"TapeTech Flat Box Handle - 34""",1,0,visible,,<p>TapeTech Flat Box Handle - 34&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Flat Box Handle</p><p><strong>Configuration:</strong> 34&quot;</p><p><strong>Official SKU / MPN:</strong> 8034TT</p><p><em>Source reference: 32</em></p>,,,taxable,,1,,,0,0,,,,,0,,,229.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_8034tt_01.webp,,,TT-FLAT-BOX-HANDLE,,,,,,1,TapeTech,Length,"34""",1,0,,"8034TT, TapeTech Flat Box Handle - 34"", TapeTech","TapeTech Flat Box Handle - 34""","Shop TapeTech Flat Box Handle - 34"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech Flat Box Handle - 34""","TapeTech, drywall tools, 8034TT",TapeTech,8034TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-FLAT-BOX-HANDLE,Length,"34""","34""",,1,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
,variation,8042TT,,"TapeTech Flat Box Handle - 42""",1,0,visible,,<p>TapeTech Flat Box Handle - 42&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Flat Box Handle</p><p><strong>Configuration:</strong> 42&quot;</p><p><strong>Official SKU / MPN:</strong> 8042TT</p><p><em>Source reference: 32</em></p>,,,taxable,,1,,,0,0,,,,,0,,,234.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_8042tt_01.webp,,,TT-FLAT-BOX-HANDLE,,,,,,2,TapeTech,Length,"42""",1,0,,"8042TT, TapeTech Flat Box Handle - 42"", TapeTech","TapeTech Flat Box Handle - 42""","Shop TapeTech Flat Box Handle - 42"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech Flat Box Handle - 42""","TapeTech, drywall tools, 8042TT",TapeTech,8042TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-FLAT-BOX-HANDLE,Length,"42""","42""",,2,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
,variation,8054TT,,"TapeTech Flat Box Handle - 54""",1,0,visible,,<p>TapeTech Flat Box Handle - 54&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Flat Box Handle</p><p><strong>Configuration:</strong> 54&quot;</p><p><strong>Official SKU / MPN:</strong> 8054TT</p><p><em>Source reference: 32</em></p>,,,taxable,,1,,,0,0,,,,,0,,,239.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_8054tt_01.webp,,,TT-FLAT-BOX-HANDLE,,,,,,3,TapeTech,Length,"54""",1,0,,"8054TT, TapeTech Flat Box Handle - 54"", TapeTech","TapeTech Flat Box Handle - 54""","Shop TapeTech Flat Box Handle - 54"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech Flat Box Handle - 54""","TapeTech, drywall tools, 8054TT",TapeTech,8054TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-FLAT-BOX-HANDLE,Length,"54""","54""",,3,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
,variation,8072TT,,"TapeTech Flat Box Handle - 72""",1,0,visible,,<p>TapeTech Flat Box Handle - 72&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Flat Box Handle</p><p><strong>Configuration:</strong> 72&quot;</p><p><strong>Official SKU / MPN:</strong> 8072TT</p><p><em>Source reference: 32</em></p>,,,taxable,,1,,,0,0,,,,,0,,,249.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_8072tt_01.webp,,,TT-FLAT-BOX-HANDLE,,,,,,4,TapeTech,Length,"72""",1,0,,"8072TT, TapeTech Flat Box Handle - 72"", TapeTech","TapeTech Flat Box Handle - 72""","Shop TapeTech Flat Box Handle - 72"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech Flat Box Handle - 72""","TapeTech, drywall tools, 8072TT",TapeTech,8072TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-FLAT-BOX-HANDLE,Length,"72""","72""",,4,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
,variation,8134TT,,"TapeTech EasyFinish™ Box Handle - 34""",1,0,visible,,<p>TapeTech EasyFinish™ Box Handle - 34&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech EasyFinish™ Box Handle</p><p><strong>Configuration:</strong> 34&quot;</p><p><strong>Official SKU / MPN:</strong> 8134TT</p><p><em>Source reference: 32</em></p>,,,taxable,,1,,,0,0,,,,,0,,,259.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_8134tt_01.webp,,,TT-EASYFINISH-BOX-HANDLE,,,,,,1,TapeTech,Length,"34""",1,0,,"8134TT, TapeTech EasyFinish™ Box Handle - 34"", TapeTech","TapeTech EasyFinish™ Box Handle - 34""","Shop TapeTech EasyFinish™ Box Handle - 34"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech EasyFinish™ Box Handle - 34""","TapeTech, drywall tools, 8134TT",TapeTech,8134TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-EASYFINISH-BOX-HANDLE,Length,"34""","34""",,1,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
,variation,8142TT,,"TapeTech EasyFinish™ Box Handle - 42""",1,0,visible,,<p>TapeTech EasyFinish™ Box Handle - 42&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech EasyFinish™ Box Handle</p><p><strong>Configuration:</strong> 42&quot;</p><p><strong>Official SKU / MPN:</strong> 8142TT</p><p><em>Source reference: 32</em></p>,,,taxable,,1,,,0,0,,,,,0,,,269.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_8142tt_01.webp,,,TT-EASYFINISH-BOX-HANDLE,,,,,,2,TapeTech,Length,"42""",1,0,,"8142TT, TapeTech EasyFinish™ Box Handle - 42"", TapeTech","TapeTech EasyFinish™ Box Handle - 42""","Shop TapeTech EasyFinish™ Box Handle - 42"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech EasyFinish™ Box Handle - 42""","TapeTech, drywall tools, 8142TT",TapeTech,8142TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-EASYFINISH-BOX-HANDLE,Length,"42""","42""",,2,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
,variation,8154TT,,"TapeTech EasyFinish™ Box Handle - 54""",1,0,visible,,<p>TapeTech EasyFinish™ Box Handle - 54&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech EasyFinish™ Box Handle</p><p><strong>Configuration:</strong> 54&quot;</p><p><strong>Official SKU / MPN:</strong> 8154TT</p><p><em>Source reference: 32</em></p>,,,taxable,,1,,,0,0,,,,,0,,,279.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_8154tt_01.webp,,,TT-EASYFINISH-BOX-HANDLE,,,,,,3,TapeTech,Length,"54""",1,0,,"8154TT, TapeTech EasyFinish™ Box Handle - 54"", TapeTech","TapeTech EasyFinish™ Box Handle - 54""","Shop TapeTech EasyFinish™ Box Handle - 54"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech EasyFinish™ Box Handle - 54""","TapeTech, drywall tools, 8154TT",TapeTech,8154TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-EASYFINISH-BOX-HANDLE,Length,"54""","54""",,3,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
,variation,8172TT,,"TapeTech EasyFinish™ Box Handle - 72""",1,0,visible,,<p>TapeTech EasyFinish™ Box Handle - 72&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech EasyFinish™ Box Handle</p><p><strong>Configuration:</strong> 72&quot;</p><p><strong>Official SKU / MPN:</strong> 8172TT</p><p><em>Source reference: 32</em></p>,,,taxable,,1,,,0,0,,,,,0,,,289.00,,,,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_8172tt_01.webp,,,TT-EASYFINISH-BOX-HANDLE,,,,,,4,TapeTech,Length,"72""",1,0,,"8172TT, TapeTech EasyFinish™ Box Handle - 72"", TapeTech","TapeTech EasyFinish™ Box Handle - 72""","Shop TapeTech EasyFinish™ Box Handle - 72"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech EasyFinish™ Box Handle - 72""","TapeTech, drywall tools, 8172TT",TapeTech,8172TT,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-EASYFINISH-BOX-HANDLE,Length,"72""","72""",,4,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
,variation,BH,,"TapeTech Brakeless Box Handle - Fixed 34""",1,0,visible,,<p>TapeTech Brakeless Box Handle - Fixed 34&quot; is a catalog-normalized TapeTech product for professional drywall finishing workflows.</p><p><strong>Family:</strong> TapeTech Brakeless Box Handle</p><p><strong>Configuration:</strong> Fixed 34&quot;</p><p><strong>Official SKU / MPN:</strong> BH</p><p><em>Source reference: 33</em></p>,,,taxable,,1,,,0,0,,,,,0,,,149.00,,,,"https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_bh_01.webp, https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/tapetech_bh_02.webp",,,TT-BRAKELESS-BOX-HANDLE,,,,,,1,TapeTech,Model,"Fixed 34""",1,0,,"BH, TapeTech Brakeless Box Handle - Fixed 34"", TapeTech","TapeTech Brakeless Box Handle - Fixed 34""","Shop TapeTech Brakeless Box Handle - Fixed 34"", catalog-normalized for professional drywall finishing workflows.",,"index,follow","TapeTech Brakeless Box Handle - Fixed 34""","TapeTech, drywall tools, BH",TapeTech,BH,NewCondition,tapetech,TapeTech,drywall-finishing-tool,standard-catalog,,,0,TT-BRAKELESS-BOX-HANDLE,Model,"Fixed 34""","Fixed 34""",,1,1,,,,,,official-brand-catalog-shopames-price-validated,,TapeTech,,,,
