ID,Type,SKU,Slug,Name,Published,Visibility in catalog,Short description,Description,Regular price,Sale price,Tax status,In stock?,Categories,Images,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: source_catalog,Meta: source_catalog_pages,Meta: source_validation,Meta: official_sku_raw,Meta: tsw_match_status,Meta: tsw_name_mismatch
,simple,7FFB,columbia-tools-7-flat-finisher-box-7ffb,"Columbia Tools 7"" Flat Finisher Box",0,hidden,"Official Columbia catalog item: 7"" Flat Finisher Box.","Official Columbia catalog item: 7"" Flat Finisher Box. Section: Flat Finisher Box. Source listing: 7FFB 7” Flat Finisher Box. Catalog page(s): 11.",,,taxable,1,Drywall Finishing Tools > Columbia Tools > Flat Finisher Box,products/Production/launch_images/normalized/columbia_tools_7ffb_01.webp,Columbia Tools,Official Section,Flat Finisher Box,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,11,sku_found_in_pdf_text,7FFB,matched,1
,simple,8CFB,columbia-tools-8-corner-flusher-box-8cfb,"Columbia Tools 8"" Corner Flusher Box",0,hidden,"Official Columbia catalog item: 8"" Corner Flusher Box.","Official Columbia catalog item: 8"" Corner Flusher Box. Section: Throttle Boxes. Source listing: 8CFB 8” Corner Flusher Box. Catalog page(s): 10.",,,taxable,1,Drywall Finishing Tools > Columbia Tools > Throttle Boxes,"products/Production/launch_images/normalized/columbia_tools_8cfb_01.webp, products/Production/launch_images/normalized/columbia_tools_8cfb_02.webp, products/Production/launch_images/normalized/columbia_tools_8cfb_03.webp, products/Production/launch_images/normalized/columbia_tools_8cfb_04.webp",Columbia Tools,Official Section,Throttle Boxes,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,10,sku_found_in_pdf_text,8CFB,matched,1
,simple,8FBB,columbia-tools-8-fat-boy-flat-box-8fbb,"Columbia Tools 8"" Fat Boy Flat Box",0,hidden,"Official Columbia catalog item: 8"" Fat Boy Flat Box.","Official Columbia catalog item: 8"" Fat Boy Flat Box. Section: Flat Finisher Box. Source listing: 8FBB 8” Fat Boy Flat Box. Catalog page(s): 11.",,,taxable,1,Drywall Finishing Tools > Columbia Tools > Flat Finisher Box,"products/Production/launch_images/normalized/columbia_tools_8fbb_01.webp, products/Production/launch_images/normalized/columbia_tools_8fbb_02.webp",Columbia Tools,Official Section,Flat Finisher Box,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,11,sku_found_in_pdf_text,8FBB,matched,1
,simple,8FBBA,columbia-tools-8-automatic-fat-boy-box-8fbba,"Columbia Tools 8"" Automatic Fat Boy Box",0,hidden,"Official Columbia catalog item: 8"" Automatic Fat Boy Box.","Official Columbia catalog item: 8"" Automatic Fat Boy Box. Section: Automatic Flat Boxes. Source listing: 8FBBA 8” Automatic Fat Boy Box. Catalog page(s): 12.",,,taxable,1,Drywall Finishing Tools > Columbia Tools > Automatic Flat Boxes,,Columbia Tools,Official Section,Automatic Flat Boxes,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,12,sku_found_in_pdf_text,8FBBA,matched,1
,simple,8FFB,columbia-tools-8-flat-finisher-box-8ffb,"Columbia Tools 8"" Flat Finisher Box",0,hidden,"Official Columbia catalog item: 8"" Flat Finisher Box.","Official Columbia catalog item: 8"" Flat Finisher Box. Section: Flat Finisher Box. Source listing: 8FFB 8“ Flat Finisher Box. Catalog page(s): 11.",,,taxable,1,Drywall Finishing Tools > Columbia Tools > Flat Finisher Box,products/Production/launch_images/normalized/columbia_tools_8ffb_01.webp,Columbia Tools,Official Section,Flat Finisher Box,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,11,sku_found_in_pdf_text,8FFB,matched,1
,simple,8FFBA,columbia-tools-8-automatic-flat-box-8ffba,"Columbia Tools 8"" Automatic Flat Box",0,hidden,"Official Columbia catalog item: 8"" Automatic Flat Box.","Official Columbia catalog item: 8"" Automatic Flat Box. Section: Automatic Flat Boxes. Source listing: 8FFBA 8” Automatic Flat Box. Catalog page(s): 12.",,,taxable,1,Drywall Finishing Tools > Columbia Tools > Automatic Flat Boxes,,Columbia Tools,Official Section,Automatic Flat Boxes,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,12,sku_found_in_pdf_text,8FFBA,matched,1
,simple,AHA,columbia-tools-angle-head-adapter-aha,Columbia Tools Angle Head Adapter,0,hidden,Columbia Anglehead Adaptor in Angleheads.,Columbia Anglehead Adaptor in Angleheads. Structured temp catalog entry with options: Anglehead Adaptor. Source pages: https://www.columbiatools.com/columbia-tools/angleheads/anglehead-adaptor/,,,taxable,1,Drywall Finishing Tools > Columbia Tools > Angle Heads,products/Production/launch_images/normalized/columbia_tools_aha_01.webp,Columbia Tools,Official Section,Angle Heads; Columbia One,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,9; 16,sku_found_in_pdf_text,AHA,matched,1
,simple,BF,columbia-tools-box-filler-bf,Columbia Tools Box Filler,0,hidden,Columbia Box Filler in Pumps.,"Columbia Box Filler in Pumps. Structured temp catalog entry with model options: BF, TBBF. Source pages: https://www.columbiatools.com/columbia-tools/pumps/box-filler/",,,taxable,1,Drywall Finishing Tools > Columbia Tools > Mud Pumps,products/Production/launch_images/normalized/columbia_tools_bf_01.webp,Columbia Tools,Official Section,Mud Pumps,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,14,sku_found_in_pdf_text,BF,matched,1
,simple,C1H,columbia-tools-columbia-one-handle-c1h,Columbia Tools Columbia One Handle,0,hidden,Official Columbia catalog item: Columbia One Handle.,Official Columbia catalog item: Columbia One Handle. Section: Columbia One. Source listing: C1H Columbia One Handle. Catalog page(s): 16.,,,taxable,1,Drywall Finishing Tools > Columbia Tools > Columbia One,"products/Production/launch_images/normalized/columbia_tools_c1h_01.webp, products/Production/launch_images/normalized/columbia_tools_c1h_02.webp, products/Production/launch_images/normalized/columbia_tools_c1h_03.webp, products/Production/launch_images/normalized/columbia_tools_c1h_04.webp",Columbia Tools,Official Section,Columbia One,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,16,sku_found_in_pdf_text,C1H,matched,1
,simple,C1HEXT,columbia-tools-columbia-one-extendible-3-5-c1hext,Columbia Tools Columbia One Extendible (3-5'),0,hidden,Official Columbia catalog item: Columbia One Extendible (3-5').,Official Columbia catalog item: Columbia One Extendible (3-5'). Section: Columbia One. Source listing: C1HEXT Columbia One Extendible (3-5’). Catalog page(s): 16.,,,taxable,1,Drywall Finishing Tools > Columbia Tools > Columbia One,"products/Production/launch_images/normalized/columbia_tools_c1hext_01.webp, products/Production/launch_images/normalized/columbia_tools_c1hext_02.webp, products/Production/launch_images/normalized/columbia_tools_c1hext_03.webp, products/Production/launch_images/normalized/columbia_tools_c1hext_04.webp",Columbia Tools,Official Section,Columbia One,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,16,sku_found_in_pdf_text,C1HEXT,matched,1
,simple,C1HS,columbia-tools-columbia-one-handle-stubby-c1hs,Columbia Tools Columbia One Handle Stubby,0,hidden,Official Columbia catalog item: Columbia One Handle Stubby.,Official Columbia catalog item: Columbia One Handle Stubby. Section: Columbia One. Source listing: C1HS Columbia One Handle Stubby. Catalog page(s): 16.,,,taxable,1,Drywall Finishing Tools > Columbia Tools > Columbia One,"products/Production/launch_images/normalized/columbia_tools_c1hs_01.webp, products/Production/launch_images/normalized/columbia_tools_c1hs_02.webp, products/Production/launch_images/normalized/columbia_tools_c1hs_03.webp, products/Production/launch_images/normalized/columbia_tools_c1hs_04.webp",Columbia Tools,Official Section,Columbia One,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,16,sku_found_in_pdf_text,C1HS,missing_in_tsw,
,simple,CBNCR,columbia-tools-bullnose-outside-corner-roller-cbncr,Columbia Tools Bullnose Outside Corner Roller,0,hidden,Official Columbia catalog item: Bullnose Outside Corner Roller.,Official Columbia catalog item: Bullnose Outside Corner Roller. Section: Outside Corner Rollers. Source listing: CBNCR Bullnose Outside Corner Roller. Catalog page(s): 8.,,,taxable,1,Drywall Finishing Tools > Columbia Tools > Outside Corner Rollers,"products/Production/launch_images/normalized/columbia_tools_cbncr_01.webp, products/Production/launch_images/normalized/columbia_tools_cbncr_02.webp, products/Production/launch_images/normalized/columbia_tools_cbncr_03.webp",Columbia Tools,Official Section,Outside Corner Rollers,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,8,sku_found_in_pdf_text,CBNCR,matched,1
,simple,CC,columbia-tools-corner-cobra-cc,Columbia Tools Corner Cobra,0,hidden,Columbia Corner Cobra in Corner Rollers.,Columbia Corner Cobra in Corner Rollers. Structured temp catalog entry with options: Corner Cobra. Source pages: https://www.columbiatools.com/columbia-tools/corner-rollers/corner-cobra/,,,taxable,1,Drywall Finishing Tools > Columbia Tools > Corner Rollers,products/Production/launch_images/normalized/columbia_tools_cc_01.webp,Columbia Tools,Official Section,Corner Rollers,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,7,sku_found_in_pdf_text,CC,matched,1
,simple,CEXT90,columbia-tools-external-90-applicator-cext90,Columbia Tools External 90 Applicator,0,hidden,Columbia External Corner Applicator in Applicators.,Columbia External Corner Applicator in Applicators. Structured temp catalog entry with options: External Corner Applicator. Source pages: https://www.columbiatools.com/columbia-tools/applicators/external-corner-applicator/,,,taxable,1,Drywall Finishing Tools > Columbia Tools > Billet Mud Applicators,"products/Production/launch_images/normalized/columbia_tools_cext90_01.webp, products/Production/launch_images/normalized/columbia_tools_cext90_02.webp",Columbia Tools,Official Section,Billet Mud Applicators / UHMW Mud Applicators,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,19,sku_found_in_pdf_text,CEXT90,matched,1
,simple,CFLT,columbia-tools-flat-applicator-cflt,Columbia Tools Flat Applicator,0,hidden,Columbia Flat Applicators in Applicators.,Columbia Flat Applicators in Applicators. Structured temp catalog entry with options: Flat Applicators. Source pages: https://www.columbiatools.com/columbia-tools/applicators/flat-applicators/,,,taxable,1,Drywall Finishing Tools > Columbia Tools > Billet Mud Applicators,products/Production/launch_images/normalized/columbia_tools_cflt_01.webp,Columbia Tools,Official Section,Billet Mud Applicators / UHMW Mud Applicators,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,19,sku_found_in_pdf_text,CFLT,matched,1
,simple,CHXL,columbia-tools-columbia-long-extendible-4-8-chxl,Columbia Tools Columbia Long Extendible (4-8'),0,hidden,Columbia Long Extendible Handle in Handles.,Columbia Long Extendible Handle in Handles. Structured temp catalog entry with options: Long Extendible Handle. Source pages: https://www.columbiatools.com/columbia-tools/handles/long-extendible-handle/,,,taxable,1,Drywall Finishing Tools > Columbia Tools > Columbia One,products/Production/launch_images/normalized/columbia_tools_chxl_01.webp,Columbia Tools,Official Section,Columbia One,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,16,sku_found_in_pdf_text,CHXL,matched,1
,simple,CLT24,columbia-tools-24-cam-lock-tube-clt24,"Columbia Tools 24"" Cam Lock Tube",0,hidden,"Official Columbia catalog item: 24"" Cam Lock Tube.","Official Columbia catalog item: 24"" Cam Lock Tube. Section: Semi Automatic Taper / Compound Tubes. Source listing: CLT24 24” Cam Lock Tube. Catalog page(s): 18.",,,taxable,1,Drywall Finishing Tools > Columbia Tools > Semi Automatic Taper,"products/Production/launch_images/normalized/columbia_tools_clt24_01.webp, products/Production/launch_images/normalized/columbia_tools_clt24_02.webp",Columbia Tools,Official Section,Semi Automatic Taper / Compound Tubes,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,18,sku_found_in_pdf_text,CLT24,matched,1
,simple,CLT32,columbia-tools-32-cam-lock-tube-clt32,"Columbia Tools 32"" Cam Lock Tube",0,hidden,"Official Columbia catalog item: 32"" Cam Lock Tube.","Official Columbia catalog item: 32"" Cam Lock Tube. Section: Semi Automatic Taper / Compound Tubes. Source listing: CLT32 32” Cam Lock Tube. Catalog page(s): 18.",,,taxable,1,Drywall Finishing Tools > Columbia Tools > Semi Automatic Taper,"products/Production/launch_images/normalized/columbia_tools_clt32_01.webp, products/Production/launch_images/normalized/columbia_tools_clt32_02.webp",Columbia Tools,Official Section,Semi Automatic Taper / Compound Tubes,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,18,sku_found_in_pdf_text,CLT32,matched,1
,simple,CLT42,columbia-tools-42-cam-lock-tube-clt42,"Columbia Tools 42"" Cam Lock Tube",0,hidden,"Official Columbia catalog item: 42"" Cam Lock Tube.","Official Columbia catalog item: 42"" Cam Lock Tube. Section: Semi Automatic Taper / Compound Tubes. Source listing: CLT42 42” Cam Lock Tube. Catalog page(s): 18.",,,taxable,1,Drywall Finishing Tools > Columbia Tools > Semi Automatic Taper,"products/Production/launch_images/normalized/columbia_tools_clt42_01.webp, products/Production/launch_images/normalized/columbia_tools_clt42_02.webp",Columbia Tools,Official Section,Semi Automatic Taper / Compound Tubes,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,18,sku_found_in_pdf_text,CLT42,matched,1
,simple,CLT55,columbia-tools-55-cam-lock-tube-clt55,"Columbia Tools 55"" Cam Lock Tube",0,hidden,"Official Columbia catalog item: 55"" Cam Lock Tube.","Official Columbia catalog item: 55"" Cam Lock Tube. Section: Semi Automatic Taper / Compound Tubes. Source listing: CLT55 55” Cam Lock Tube. Catalog page(s): 18.",,,taxable,1,Drywall Finishing Tools > Columbia Tools > Semi Automatic Taper,"products/Production/launch_images/normalized/columbia_tools_clt55_01.webp, products/Production/launch_images/normalized/columbia_tools_clt55_02.webp",Columbia Tools,Official Section,Semi Automatic Taper / Compound Tubes,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,18,sku_found_in_pdf_text,CLT55,matched,1
,simple,CLTHA,columbia-tools-tomalock-adapter-cltha,Columbia Tools Tomalock Adapter,0,hidden,The Columbia Tomalock is a handle adapter used with the Tomahawk Smoothing Blades.,"The Columbia Tomalock is a handle adapter used with the Tomahawk Smoothing Blades. With no plastic pieces, the Tomalock does not snap under pressure or the weight of larger blades, increasing stability. The quick-release allows easy angle-of-attack adjustment. Compatible with the Columbia One Handle system. Billet machined in Canada.",,,taxable,1,Drywall Finishing Tools > Columbia Tools > Smoothing Blades,"products/Production/launch_images/normalized/columbia_tools_cltha_01.webp, products/Production/launch_images/normalized/columbia_tools_cltha_02.webp, products/Production/launch_images/normalized/columbia_tools_cltha_03.webp",Columbia Tools,Official Section,Smoothing Blades,1,0,Catalog Item Type,smoothing_tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,15,sku_found_in_pdf_text,CLTHA,matched,1
,simple,CMH,columbia-tools-closet-monster-handle-cmh,Columbia Tools Closet Monster Handle,0,hidden,Official Columbia catalog item: Closet Monster Handle.,Official Columbia catalog item: Closet Monster Handle. Section: Flat Box Handles. Source listing: CMH Closet Monster Handle. Catalog page(s): 17.,,,taxable,1,Drywall Finishing Tools > Columbia Tools > Flat Box Handles,,Columbia Tools,Official Section,Flat Box Handles,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,17,sku_found_in_pdf_text,CMH,matched,1
,simple,CMT24,columbia-tools-24-compound-tube-cmt24,"Columbia Tools 24"" Compound Tube",0,hidden,"Official Columbia catalog item: 24"" Compound Tube.","Official Columbia catalog item: 24"" Compound Tube. Section: Semi Automatic Taper / Compound Tubes. Source listing: CMT24 24” Compound Tube Stainless steel ball. Catalog page(s): 18.",,,taxable,1,Drywall Finishing Tools > Columbia Tools > Semi Automatic Taper,products/Production/launch_images/normalized/columbia_tools_cmt24_01.webp,Columbia Tools,Official Section,Semi Automatic Taper / Compound Tubes,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,18,sku_found_in_pdf_text,CMT24,matched,1
,simple,CMT32,columbia-tools-32-compound-tube-cmt32,"Columbia Tools 32"" Compound Tube",0,hidden,"Official Columbia catalog item: 32"" Compound Tube.","Official Columbia catalog item: 32"" Compound Tube. Section: Semi Automatic Taper / Compound Tubes. Source listing: CMT32 32” Compound Tube. Catalog page(s): 18.",,,taxable,1,Drywall Finishing Tools > Columbia Tools > Semi Automatic Taper,products/Production/launch_images/normalized/columbia_tools_cmt32_01.webp,Columbia Tools,Official Section,Semi Automatic Taper / Compound Tubes,1,0,Catalog Item Type,tool,1,0,products\scraped_results\brands\Columbia\customercatalogue2024-3.pdf-3.pdf,18,sku_found_in_pdf_text,CMT32,matched,1
