brand,product_name,part_number,url,image_url,short_description,category,specifications
Johnson Abrasives,3 5/16 in x 12 in Johnson Abrasives Wet-Kut Pole Sander Sheets - 150 Grit,JAB0903,https://www.tswfast.com/product/JAB0903?categoryCode=brand_JohnsonAbrasives,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-johnson_wetkut_polesheets.jpg,,,"{""PART"": ""JAB0903"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources Wet-Kut is a waterproof premium quality sanding product. Aggressive aluminum oxide bonded to a durable and flexible J-weight cloth for longer life in wet or dry sanding of drywall and plaster joint compounds."", ""spec_source"": ""html""}"
Johnson Abrasives,4 3/16 in x 11 in Johnson Abrasives Smooth-Kut Drywall Pole Sanding Sheets - 150 Grit,JAB0305,https://www.tswfast.com/product/JAB0305?categoryCode=brand_JohnsonAbrasives,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-johnson_smoothkut_polesheets.jpg,,,"{""PART"": ""JAB0305"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources Durable D-weight paper backing, strong silicon carbide abrasive, and a superior water resistant bonding system combine for longer life (even in humid or wet conditions). Sheets are cut longer for easier mounting on pole sanders. 100 pcs/ctn"", ""spec_source"": ""html""}"
Johnson Abrasives,4 3/16 in x 11 1/4 in Johnson Abrasives Smooth-Kut Paper Pole Sander Sheets - 80 Grit,JAB0308,https://www.tswfast.com/product/JAB0308?categoryCode=brand_JohnsonAbrasives,https://s3.amazonaws.com/tamarackmaterialsfiles/product/MD-johnson_smoothkut_polesheets.jpg,,,"{""PART"": ""JAB0308"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources Professional grade D-weight paper backing, strong silicon carbide abrasive, and a superior water resistant bonding system combine for longer life. 100 pcs/ctn"", ""spec_source"": ""html""}"
Johnson Abrasives,5 in x 3 in x 1 in Johnson Abrasives Single-Angle Corner Sanding Sponge - Fine,JAB1108,https://www.tswfast.com/product/JAB1108?categoryCode=brand_JohnsonAbrasives,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-JAB1109.jpg,,,"{""PART"": ""JAB1108"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources Premium quality Single-Angle Corner sanding sponges offer flexibility and versatility for bull-noses, corners and general sanding. Made of high-density foam these sponges are resistant to water and most solvents. Made in the USA from the best raw materials. 24 pcs/ctn"", ""spec_source"": ""html""}"
Johnson Abrasives,"Wet-Kut Sanding Paper - 100 Grit (3 5/16"" x 12"") (25pcs)",JAB0905,https://www.tswfast.com/product/JAB0905?categoryCode=brand_JohnsonAbrasives,https://s3.amazonaws.com/tswfastcomfiles/product/JAB0905_M.jpg,,,"{""PART"": ""JAB0905"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources A fully waterproof premium quality sanding product. Aggressive aluminum oxide bonded to a durable and flexible J-weight cloth for longer life in wet or dry sanding of drywall and plaster joint compounds. In pole sander sheets and rolls in a wide grit range. 3 5/16\"" x 12\"" Qty: 25"", ""spec_source"": ""html""}"
Johnson Abrasives,5 in x 3 in x 1 in Johnson Abrasives Single-Angle Corner Sanding Sponge - Medium,JAB1109,https://www.tswfast.com/product/JAB1109?categoryCode=brand_JohnsonAbrasives,https://s3.amazonaws.com/tswfastcomfiles/product/JAB1109_L.jpg,,,"{""PART"": ""JAB1109"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources Premium quality Single-Angle Corner sanding sponges offer flexibility and versatility for bull-noses, corners and general sanding. Made of high-density foam these sponges are resistant to water and most solvents. Made in the USA from the best raw materials."", ""spec_source"": ""html""}"
Johnson Abrasives,"Wet-Kut Sanding Paper - 80 Grit (3 5/16"" x 12"") (25pcs)",JAB0906,https://www.tswfast.com/product/JAB0906?categoryCode=brand_JohnsonAbrasives,https://s3.amazonaws.com/gmscom/master/media-common/product/JAB_WetCut_M.jpg,,,"{""PART"": ""JAB0906"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources A fully waterproof premium quality sanding product. Aggressive aluminum oxide bonded to a durable and flexible J-weight cloth for longer life in wet or dry sanding of drywall and plaster joint compounds. In pole sander sheets and rolls in a wide grit range. 3 5/16\"" x 12\"" Qty: 25"", ""spec_source"": ""html""}"
Johnson Abrasives,4 3/16 in x 11 1/4 in Johnson Abrasives Wet-Kut Cloth Pole Sander Sheets - 120 Grit,JAB0914,https://www.tswfast.com/product/JAB0914?categoryCode=brand_JohnsonAbrasives,https://s3.amazonaws.com/tamarackmaterialsfiles/product/MD-JAB0914.jpg,,,"{""PART"": ""JAB0914"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources A waterproof premium quality sanding product. Aggressive aluminum oxide bonded to a durable and flexible J-Weight cloth for longer life in wet dry sanding of drywall and plaster joint compounds. 25 pcs/ctn"", ""spec_source"": ""html""}"
Johnson Abrasives,"Wet-Kut Sanding Cloth Roll - 120 Grit - 3 5/16"" x 50 yd",JAB0934,https://www.tswfast.com/product/JAB0934?categoryCode=brand_JohnsonAbrasives,https://s3.amazonaws.com/gmscom/master/media-common/product/SmoothKutRollmedium.jpg,,,"{""PART"": ""JAB0934"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources A fully waterproof premium quality sanding product. Aggressive aluminum oxide bonded to a durable and flexible J-weight cloth for longer life in wet or dry sanding of drywall and plaster joint compounds. 3 5/16\"" x 50 yd"", ""spec_source"": ""html""}"
Johnson Abrasives,3 5/16 in x 12 in Johnson Abrasives Wet-Kut Sanding Paper - 180 Grit,JAB0902,https://www.tswfast.com/product/JAB0902?categoryCode=brand_JohnsonAbrasives,https://s3.amazonaws.com/tamarackmaterialsfiles/product/MD-wetkut.jpg,,,"{""PART"": ""JAB0902"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources A fully waterproof premium quality sanding product. Aggressive aluminum oxide bonded to a durable and flexible J-weight cloth for longer life in wet or dry sanding of drywall and plaster joint compounds. In pole sander sheets and rolls in a wide grit range."", ""spec_source"": ""html""}"
Johnson Abrasives,Screen-Kut Mesh Sanding Discs - 150 Grit (25pcs),JAB33833,https://www.tswfast.com/product/JAB33833?categoryCode=brand_JohnsonAbrasives,https://s3.amazonaws.com/gmscom/master/media-common/product/JoshnsonPadmedium.jpg,,,"{""PART"": ""JAB33833"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources Screen-Kut Mesh discs offer significant savings over traditional foam-backed or Velcro attached products...as both sides can be used to sand! Smoother finish, faster sanding and nap does not raise. Slots secure disc to Screen-Kut Clamp Qty: 25"", ""spec_source"": ""html""}"
Johnson Abrasives,"Back Up Pad 9"" Foam Hook for Sanding Disc",JAB33961,https://www.tswfast.com/product/JAB33961-back-up-pad-9-foamhook-for-sanding-disc?categoryCode=brand_JohnsonAbrasives,https://s3.amazonaws.com/tswfastcomfiles/product/JAB33961_M.jpg,,,"{""PART"": ""JAB33961"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources Back Up Pad 9\"" Foam Hook for Sanding Disc"", ""spec_source"": ""html""}"
Johnson Abrasives,Big-Grip Sanding Sponge - Fine/Medium,JAB1104,https://www.tswfast.com/product/JAB1104?categoryCode=brand_JohnsonAbrasives,https://s3.amazonaws.com/gmscom/master/media-common/product/sandingspongesmedium.jpg,,,"{""PART"": ""JAB1104"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources Big-Grip sanding sponges offer flexibility and versatility for bull-noses, corners and general sanding. Made of high-density foam these sponges are resistant to water and most solvents. 5\"" x 3\"" x 1\"""", ""spec_source"": ""html""}"
Johnson Abrasives,"Wet-Kut Sanding Cloth - 100 Grit (Small) (4 3/16"" x 11"") (25pcs)",JAB0915,https://www.tswfast.com/product/JAB0915?categoryCode=brand_JohnsonAbrasives,https://s3.amazonaws.com/tswfastcomfiles/product/JAB0915_M.jpg,,,"{""PART"": ""JAB0915"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources A fully waterproof premium quality sanding product. Aggressive aluminum oxide bonded to a durable and flexible J-weight cloth for longer life in wet or dry sanding of drywall and plaster joint compounds. In pole sander sheets and rolls in a wide grit range. 4 3/16\"" x 11\"" Qty: 25"", ""spec_source"": ""html""}"
Johnson Abrasives,3 3/4 in x 2 3/4 in x 1 in Johnson Abrasives Smooth Sanding Sponge - Fine/Medium,JAB1101,https://www.tswfast.com/product/JAB1101?categoryCode=brand_JohnsonAbrasives,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-johnson_smooth_sponge.jpg,,,"{""PART"": ""JAB1101"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources Premium quality sanding sponges offer flexibility and versatility for bull-noses, corners and general sanding. Made of high-density foam these sponges are resistant to water and most solvents. Made in the USA from the best raw materials."", ""spec_source"": ""html""}"
Johnson Abrasives,4 3/16 in x 11 1/4 in Johnson Abrasives Wet-Kut Cloth Pole Sander Sheets - 180 Grit,JAB0912,https://www.tswfast.com/product/JAB0912?categoryCode=brand_JohnsonAbrasives,https://s3.amazonaws.com/tamarackmaterialsfiles/product/MD-JAB0912.jpg,,,"{""PART"": ""JAB0912"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources A waterproof premium quality sanding product. Aggressive aluminum oxide bonded to a durable and flexible J-Weight cloth for longer life in wet dry sanding of drywall and plaster joint compounds. 25 pcs/ctn"", ""spec_source"": ""html""}"
Johnson Abrasives,4 3/16 in x 11 1/4 in Johnson Abrasives Smooth-Kut Drywall Pole Sanding Sheets - 180 Grit,JAB031804D,https://www.tswfast.com/product/JAB031804D?categoryCode=brand_JohnsonAbrasives,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-johnson_smoothkut_polesheets.jpg,,,"{""PART"": ""JAB031804D"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources Professional grade D-weight paper backing, sharp silicon carbide abrasive, and a superior water resistant bonding system combine to provide a long lasting faster cutting pole sander sheet."", ""spec_source"": ""html""}"
Johnson Abrasives,4 3/16 in x 11 1/4 in Johnson Abrasives Wet-Kut Cloth Sheets - 150 Grit,JAB0913,https://www.tswfast.com/product/JAB0913?categoryCode=brand_JohnsonAbrasives,https://s3.amazonaws.com/tamarackmaterialsfiles/product/MD-JAB0912.jpg,,,"{""PART"": ""JAB0913"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources Wet-Kut is a waterproof premium quality sanding product. Aggressive aluminum oxide bonded to a durable and flexible J-weight cloth for longer life in wet or dry sanding of drywall and plaster joint compounds."", ""spec_source"": ""html""}"
Johnson Abrasives,3 5/16 in x 12 in Johnson Abrasives Wet-Kut Pole Sander Sheets - 220 Grit,JAB0907,https://www.tswfast.com/product/JAB0907?categoryCode=brand_JohnsonAbrasives,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-johnson_wetkut_polesheets.jpg,,,"{""PART"": ""JAB0907"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources Wet-Kut is a waterproof premium quality sanding product. Aggressive aluminum oxide bonded to a durable and flexible J-weight cloth for longer life in wet or dry sanding of drywall and plaster joint compounds."", ""spec_source"": ""html""}"
Johnson Abrasives,"Wet-Kut Sanding Paper - 240 Grit (3 5/16"" x 12"") (25pcs)",JAB0901,https://www.tswfast.com/product/JAB0901?categoryCode=brand_JohnsonAbrasives,https://s3.amazonaws.com/gmscom/master/media-common/product/JAB_WetCut_M.jpg,,,"{""PART"": ""JAB0901"", ""MANUFACTURER"": ""Johnson Abrasives Company"", ""full_description"": ""Product Details Resources A fully waterproof premium quality sanding product. Aggressive aluminum oxide bonded to a durable and flexible J-weight cloth for longer life in wet or dry sanding of drywall and plaster joint compounds. In pole sander sheets and rolls in a wide grit range. 3 5/16\"" x 12\"" Qty: 25"", ""spec_source"": ""html""}"
Johnson Level,4 ft Johnson Level Aluminum Drywall T-Square w/ Extra-Thick Blade,JLTJTS48HD,https://www.tswfast.com/product/JLTJTS48HD?categoryCode=brand_JohnsonLevel,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-Johnson_DrywallT_Square.jpg,,,"{""PART"": ""JLTJTS48HD"", ""MANUFACTURER"": ""Johnson Level & Tool Mfg, Inc."", ""full_description"": ""Product Details Resources Johnson Level makes a wide variety of squares for the construction professional. Johnson squares are built to last in a wide variety of materials, sizes and features. Whatever your application, Johnson Level has a square for your construction project. Features Unique rivet assembly, permanently bonds head to blade Head will stay square for life of product Extruded aluminum 3/16\"" blade and head thickness Clear protective anodized finish will not rust or corrode Screened, thermal-bonded black 1/8\"" graduations Large, bold easy reading graduations"", ""Features"": [""Unique rivet assembly, permanently bonds head to blade"", ""Head will stay square for life of product"", ""Extruded aluminum 3/16\"" blade and head thickness"", ""Clear protective anodized finish will not rust or corrode"", ""Screened, thermal-bonded black 1/8\"" graduations"", ""Large, bold easy reading graduations""], ""spec_source"": ""html""}"
Johnson Level,54 in Johnson Level Aluminum Drywall T-Square w/ Extra-Thick Blade,JLTJTS54HD,https://www.tswfast.com/product/JOJTS54HD?categoryCode=brand_JohnsonLevel,https://s3-us-west-2.amazonaws.com/gtsinteriorsupplycomfiles/product/MD-Johnson_54TSquare.jpg,,,"{""PART"": ""JLTJTS54HD"", ""MANUFACTURER"": ""Johnson Level & Tool Mfg, Inc."", ""full_description"": ""Product Details Resources Johnson Level makes a wide variety of squares for the construction professional. Johnson squares are built to last in a wide variety of materials, sizes and features. Whatever your application, Johnson Level has a square for your construction project. Features Unique rivet assembly, permanently bonds head to blade Head will stay square for life of product Extruded aluminum 3/16\"" blade and head thickness Clear protective anodized finish will not rust or corrode Screened, thermal-bonded black 1/8\"" graduations Large, bold easy reading graduations"", ""Features"": [""Unique rivet assembly, permanently bonds head to blade"", ""Head will stay square for life of product"", ""Extruded aluminum 3/16\"" blade and head thickness"", ""Clear protective anodized finish will not rust or corrode"", ""Screened, thermal-bonded black 1/8\"" graduations"", ""Large, bold easy reading graduations""], ""spec_source"": ""html""}"
Johnson Level,"Johnson Level 7"" Johnny Square Aluminum Rafter Square",JLTRAS1B,https://www.tswfast.com/product/JLTRAS1B-7-johnny-rafter-squareprofessional-aluminum-jl?categoryCode=brand_JohnsonLevel,https://s3.amazonaws.com/tswfastcomfiles/product/JLTRAS1B_M.jpg,,,"{""PART"": ""JLTRAS1B"", ""MANUFACTURER"": ""Johnson Level & Tool Mfg, Inc."", ""full_description"": ""Product Details Resources This Johnny Square® is proudly Made in the USA and is the first rafter square on the market to use a continuous scribing notch - meaning you can mark and rip lumber to any size you want. This rafter square is solid aluminum die-cast and CNC-machined right here in Wisconsin. And, staying true to its Wisconsin roots, Johnson even included an integrated bottle opener in the center of the square. This square uses deep cast-in graduations that will never peel off, wear off, fade or smudge and also comes with a low-glare, protective powder-coated finish. It also features handy markers that measure 2x4 board dimensions of 1-1/2\"", 3\"" and 3-1/2\""."", ""spec_source"": ""html""}"
